x,phi,rho,ef,ndi,nde
0,0,0,0,8.80899e+14,9.27256e+13
0.0025,0,0,-0,1.0156e+15,9.63834e+13
0.005,0,0,-0,1.00169e+15,9.55223e+13
0.0075,0,0,-0,1.00094e+15,9.89929e+13
0.01,0,0,-0,9.87306e+14,9.65192e+13
0.0125,0,0,-0,9.95363e+14,8.9739e+13
0.015,0,0,-0,1.02064e+15,8.75125e+13
0.0175,0,0,-0,1.02914e+15,9.35481e+13
0.02,0,0,-0,9.9181e+14,8.7285e+13
0.0225,0,0,-0,9.91989e+14,9.46801e+13
0.025,0,0,-0,9.94702e+14,9.94667e+13
0.0275,0,0,-0,1.00909e+15,9.81541e+13
0.03,0,0,-0,9.89503e+14,9.47579e+13
0.0325,0,0,-0,9.7411e+14,9.19867e+13
0.035,0,0,-0,9.71548e+14,9.90957e+13
0.0375,0,0,-0,9.85839e+14,8.98582e+13
0.04,0,0,-0,1.00778e+15,9.52449e+13
0.0425,0,0,-0,1.01788e+15,1.00852e+14
0.045,0,0,-0,9.97091e+14,9.28823e+13
0.0475,0,0,-0,1.01299e+15,9.57496e+13
0.05,0,0,-0,1.02555e+15,9.00828e+13
0.0525,0,0,-0,9.92284e+14,9.87473e+13
0.055,0,0,-0,1.00552e+15,9.88036e+13
0.0575,0,0,-0,9.95889e+14,8.76024e+13
0.06,0,0,-0,9.87802e+14,9.43572e+13
0.0625,0,0,-0,9.81145e+14,1.05396e+14
0.065,0,0,-0,1.00101e+15,9.65214e+13
0.0675,0,0,-0,9.76195e+14,9.49857e+13
0.07,0,0,-0,9.81989e+14,9.89042e+13
0.0725,0,0,-0,1.01502e+15,9.9744e+13
0.075,0,0,-0,9.90396e+14,9.41517e+13
0.0775,0,0,-0,1.03602e+15,9.35534e+13
0.08,0,0,-0,1.00953e+15,9.65746e+13
0.0825,0,0,-0,1.00966e+15,9.54666e+13
0.085,0,0,-0,9.70391e+14,8.76527e+13
0.0875,0,0,-0,9.95138e+14,9.19975e+13
0.09,0,0,-0,1.00663e+15,9.49201e+13
0.0925,0,0,-0,9.85288e+14,9.23029e+13
0.095,0,0,-0,1.00487e+15,9.12804e+13
0.0975,0,0,-0,1.01496e+15,1.02327e+14
0.1,0,0,0,9.15277e+14,1.0567e+14
