x,phi,rho,ef,ndi,nde
0,0,0,0,8.58535e+14,7.10859e+13
0.0025,0,0,-0,1.01158e+15,7.54537e+13
0.005,0,0,-0,1.00282e+15,6.75619e+13
0.0075,0,0,-0,1.00096e+15,6.66625e+13
0.01,0,0,-0,9.86347e+14,7.66831e+13
0.0125,0,0,-0,9.95085e+14,7.76882e+13
0.015,0,0,-0,1.02042e+15,7.87653e+13
0.0175,0,0,-0,1.03084e+15,7.63583e+13
0.02,0,0,-0,9.8946e+14,7.38413e+13
0.0225,0,0,-0,9.93054e+14,7.52882e+13
0.025,0,0,-0,9.96278e+14,7.62348e+13
0.0275,0,0,-0,1.0075e+15,7.82712e+13
0.03,0,0,-0,9.89974e+14,7.54601e+13
0.0325,0,0,-0,9.74875e+14,8.09772e+13
0.035,0,0,-0,9.71935e+14,8.02544e+13
0.0375,0,0,-0,9.85016e+14,7.1855e+13
0.04,0,0,-0,1.00777e+15,6.90148e+13
0.0425,0,0,-0,1.01784e+15,7.02762e+13
0.045,0,0,-0,9.97762e+14,8.50989e+13
0.0475,0,0,-0,1.01162e+15,7.82676e+13
0.05,0,0,-0,1.02608e+15,7.42438e+13
0.0525,0,0,-0,9.94228e+14,7.39462e+13
0.055,0,0,-0,1.00449e+15,8.05431e+13
0.0575,0,0,-0,9.95282e+14,7.7172e+13
0.06,0,0,-0,9.87598e+14,7.92945e+13
0.0625,0,0,-0,9.81139e+14,7.26041e+13
0.065,0,0,-0,1.00158e+15,7.93903e+13
0.0675,0,0,-0,9.74975e+14,8.32085e+13
0.07,0,0,-0,9.82311e+14,7.08633e+13
0.0725,0,0,-0,1.01499e+15,7.50764e+13
0.075,0,0,-0,9.90584e+14,7.21902e+13
0.0775,0,0,-0,1.03687e+15,8.16132e+13
0.08,0,0,-0,1.00861e+15,7.67421e+13
0.0825,0,0,-0,1.01001e+15,7.58654e+13
0.085,0,0,-0,9.69845e+14,7.50515e+13
0.0875,0,0,-0,9.96284e+14,7.60675e+13
0.09,0,0,-0,1.00647e+15,7.99441e+13
0.0925,0,0,-0,9.85884e+14,7.39883e+13
0.095,0,0,-0,1.00396e+15,7.41882e+13
0.0975,0,0,-0,1.01121e+15,8.39268e+13
0.1,0,0,0,8.8877e+14,7.62498e+13
