x,phi,rho,ef,ndi,nde
0,0,0,0,9.88358e+14,5.01547e+14
0.0025,0,0,-0,1.02309e+15,5.36805e+14
0.005,0,0,-0,9.97168e+14,5.69969e+14
0.0075,0,0,-0,1.0011e+15,6.05027e+14
0.01,0,0,-0,9.9197e+14,6.39934e+14
0.0125,0,0,-0,9.96709e+14,6.58152e+14
0.015,0,0,-0,1.01891e+15,6.97005e+14
0.0175,0,0,-0,1.02403e+15,7.45774e+14
0.02,0,0,-0,1.00003e+15,7.61785e+14
0.0225,0,0,-0,9.89741e+14,7.47903e+14
0.025,0,0,-0,9.88081e+14,8.04737e+14
0.0275,0,0,-0,1.01352e+15,8.20066e+14
0.03,0,0,-0,9.89167e+14,8.34514e+14
0.0325,0,0,-0,9.70696e+14,8.70185e+14
0.035,0,0,-0,9.71336e+14,8.91757e+14
0.0375,0,0,-0,9.88021e+14,8.83816e+14
0.04,0,0,-0,1.00758e+15,9.05317e+14
0.0425,0,0,-0,1.01821e+15,9.195e+14
0.045,0,0,-0,9.97126e+14,9.36455e+14
0.0475,0,0,-0,1.01403e+15,9.62863e+14
0.05,0,0,-0,1.02407e+15,9.41733e+14
0.0525,0,0,-0,9.87638e+14,9.42121e+14
0.055,0,0,-0,1.00588e+15,9.20105e+14
0.0575,0,0,-0,1.00185e+15,9.07303e+14
0.06,0,0,-0,9.8555e+14,9.11538e+14
0.0625,0,0,-0,9.83623e+14,8.98003e+14
0.065,0,0,-0,9.96661e+14,8.92756e+14
0.0675,0,0,-0,9.81274e+14,8.64105e+14
0.07,0,0,-0,9.83391e+14,8.64694e+14
0.0725,0,0,-0,1.0112e+15,8.09564e+14
0.075,0,0,-0,9.92632e+14,8.18822e+14
0.0775,0,0,-0,1.03137e+15,8.0073e+14
0.08,0,0,-0,1.01309e+15,7.52725e+14
0.0825,0,0,-0,1.00798e+15,7.4029e+14
0.085,0,0,-0,9.72734e+14,7.00145e+14
0.0875,0,0,-0,9.93412e+14,6.48672e+14
0.09,0,0,-0,1.00366e+15,6.35134e+14
0.0925,0,0,-0,9.85139e+14,6.15991e+14
0.095,0,0,-0,1.00702e+15,5.60358e+14
0.0975,0,0,-0,1.02252e+15,5.13108e+14
0.1,0,0,0,1.01081e+15,5.10733e+14
