x,phi,rho,ef,ndi,nde
0,0,0,0,9.75531e+14,4.11205e+14
0.0025,0,0,-0,1.02285e+15,4.27703e+14
0.005,0,0,-0,9.97588e+14,4.50687e+14
0.0075,0,0,-0,1.00104e+15,4.32137e+14
0.01,0,0,-0,9.91457e+14,4.52378e+14
0.0125,0,0,-0,9.96508e+14,4.49772e+14
0.015,0,0,-0,1.01941e+15,4.75961e+14
0.0175,0,0,-0,1.02439e+15,4.91403e+14
0.02,0,0,-0,9.99033e+14,4.8118e+14
0.0225,0,0,-0,9.90176e+14,4.90364e+14
0.025,0,0,-0,9.8874e+14,4.83651e+14
0.0275,0,0,-0,1.01319e+15,4.95468e+14
0.03,0,0,-0,9.88912e+14,4.94519e+14
0.0325,0,0,-0,9.7139e+14,4.87511e+14
0.035,0,0,-0,9.71057e+14,4.842e+14
0.0375,0,0,-0,9.87959e+14,5.05995e+14
0.04,0,0,-0,1.00745e+15,5.14196e+14
0.0425,0,0,-0,1.01838e+15,5.00293e+14
0.045,0,0,-0,9.96791e+14,5.04618e+14
0.0475,0,0,-0,1.01421e+15,4.76975e+14
0.05,0,0,-0,1.02432e+15,4.92964e+14
0.0525,0,0,-0,9.87909e+14,5.18902e+14
0.055,0,0,-0,1.00605e+15,5.18018e+14
0.0575,0,0,-0,1.00096e+15,5.11909e+14
0.06,0,0,-0,9.86089e+14,5.11765e+14
0.0625,0,0,-0,9.82897e+14,4.96758e+14
0.065,0,0,-0,9.97416e+14,5.11403e+14
0.0675,0,0,-0,9.80734e+14,5.04523e+14
0.07,0,0,-0,9.83172e+14,4.97646e+14
0.0725,0,0,-0,1.01179e+15,4.90013e+14
0.075,0,0,-0,9.92009e+14,4.82371e+14
0.0775,0,0,-0,1.03224e+15,4.90882e+14
0.08,0,0,-0,1.01257e+15,4.90296e+14
0.0825,0,0,-0,1.00825e+15,4.67676e+14
0.085,0,0,-0,9.7248e+14,4.54122e+14
0.0875,0,0,-0,9.93413e+14,4.54059e+14
0.09,0,0,-0,1.00413e+15,4.32775e+14
0.0925,0,0,-0,9.85162e+14,4.4434e+14
0.095,0,0,-0,1.00671e+15,4.3598e+14
0.0975,0,0,-0,1.02228e+15,4.30727e+14
0.1,0,0,0,9.98278e+14,4.13311e+14
