x,phi,rho,ef,ndi,nde
0,0,0,0,9.91703e+14,5.41459e+14
0.0025,0,0,-0,1.02312e+15,6.1847e+14
0.005,0,0,-0,9.97006e+14,7.3384e+14
0.0075,0,0,-0,1.00113e+15,8.46378e+14
0.01,0,0,-0,9.92224e+14,8.93944e+14
0.0125,0,0,-0,9.96776e+14,9.50247e+14
0.015,0,0,-0,1.01867e+15,9.7794e+14
0.0175,0,0,-0,1.0239e+15,1.0041e+15
0.02,0,0,-0,1.00047e+15,9.96816e+14
0.0225,0,0,-0,9.89564e+14,9.92753e+14
0.025,0,0,-0,9.87753e+14,1.01726e+15
0.0275,0,0,-0,1.01367e+15,1.00665e+15
0.03,0,0,-0,9.8933e+14,9.96089e+14
0.0325,0,0,-0,9.70319e+14,9.89966e+14
0.035,0,0,-0,9.71464e+14,9.94443e+14
0.0375,0,0,-0,9.88056e+14,9.70331e+14
0.04,0,0,-0,1.0077e+15,9.85023e+14
0.0425,0,0,-0,1.01804e+15,9.85946e+14
0.045,0,0,-0,9.97322e+14,9.82169e+14
0.0475,0,0,-0,1.01397e+15,1.01223e+15
0.05,0,0,-0,1.02396e+15,1.00373e+15
0.0525,0,0,-0,9.87493e+14,1.00831e+15
0.055,0,0,-0,1.00581e+15,9.80539e+14
0.0575,0,0,-0,1.00226e+15,1.00075e+15
0.06,0,0,-0,9.85281e+14,1.00384e+15
0.0625,0,0,-0,9.83968e+14,1.01092e+15
0.065,0,0,-0,9.96329e+14,9.97338e+14
0.0675,0,0,-0,9.81526e+14,9.9042e+14
0.07,0,0,-0,9.83432e+14,9.94897e+14
0.0725,0,0,-0,1.01099e+15,9.95738e+14
0.075,0,0,-0,9.92902e+14,9.85131e+14
0.0775,0,0,-0,1.03097e+15,9.60982e+14
0.08,0,0,-0,1.01335e+15,9.99857e+14
0.0825,0,0,-0,1.00786e+15,1.01034e+15
0.085,0,0,-0,9.72824e+14,9.9722e+14
0.0875,0,0,-0,9.93428e+14,9.84274e+14
0.09,0,0,-0,1.00343e+15,9.27142e+14
0.0925,0,0,-0,9.85123e+14,8.50015e+14
0.095,0,0,-0,1.00719e+15,7.56709e+14
0.0975,0,0,-0,1.02256e+15,6.19743e+14
0.1,0,0,0,1.02119e+15,5.37544e+14
