x,phi,rho,ef,ndi,nde
0,0,0,0,8.68483e+14,8.56705e+13
0.0025,0,0,-0,1.01332e+15,8.93907e+13
0.005,0,0,-0,1.00242e+15,8.33303e+13
0.0075,0,0,-0,1.00091e+15,7.63458e+13
0.01,0,0,-0,9.86758e+14,6.96331e+13
0.0125,0,0,-0,9.95135e+14,8.1565e+13
0.015,0,0,-0,1.0206e+15,7.78183e+13
0.0175,0,0,-0,1.03015e+15,8.79321e+13
0.02,0,0,-0,9.90345e+14,8.42671e+13
0.0225,0,0,-0,9.92667e+14,8.42045e+13
0.025,0,0,-0,9.95578e+14,8.71737e+13
0.0275,0,0,-0,1.00823e+15,7.51911e+13
0.03,0,0,-0,9.89743e+14,8.4487e+13
0.0325,0,0,-0,9.74499e+14,8.35379e+13
0.035,0,0,-0,9.71929e+14,8.77955e+13
0.0375,0,0,-0,9.85251e+14,8.4205e+13
0.04,0,0,-0,1.00776e+15,7.70313e+13
0.0425,0,0,-0,1.01788e+15,7.76653e+13
0.045,0,0,-0,9.97504e+14,8.52706e+13
0.0475,0,0,-0,1.01217e+15,8.78193e+13
0.05,0,0,-0,1.02583e+15,8.51384e+13
0.0525,0,0,-0,9.93507e+14,8.30346e+13
0.055,0,0,-0,1.00484e+15,7.64856e+13
0.0575,0,0,-0,9.9554e+14,8.51151e+13
0.06,0,0,-0,9.87769e+14,8.76368e+13
0.0625,0,0,-0,9.81077e+14,8.2451e+13
0.065,0,0,-0,1.00135e+15,8.88699e+13
0.0675,0,0,-0,9.75512e+14,8.33088e+13
0.07,0,0,-0,9.82082e+14,7.89348e+13
0.0725,0,0,-0,1.01507e+15,8.18251e+13
0.075,0,0,-0,9.90529e+14,8.46071e+13
0.0775,0,0,-0,1.03648e+15,8.64998e+13
0.08,0,0,-0,1.00902e+15,8.7056e+13
0.0825,0,0,-0,1.00986e+15,8.10263e+13
0.085,0,0,-0,9.70043e+14,7.80515e+13
0.0875,0,0,-0,9.95839e+14,8.4722e+13
0.09,0,0,-0,1.00655e+15,8.37589e+13
0.0925,0,0,-0,9.85616e+14,8.9857e+13
0.095,0,0,-0,1.0043e+15,7.66265e+13
0.0975,0,0,-0,1.0129e+15,7.76441e+13
0.1,0,0,0,9.01627e+14,8.21033e+13
