x,phi,rho,ef,ndi,nde
0,0,0,0,9.0805e+14,1.30863e+14
0.0025,0,0,-0,1.01891e+15,1.25486e+14
0.005,0,0,-0,1.00016e+15,1.22676e+14
0.0075,0,0,-0,1.00116e+15,1.17634e+14
0.01,0,0,-0,9.88551e+14,1.22757e+14
0.0125,0,0,-0,9.95639e+14,1.21646e+14
0.015,0,0,-0,1.02053e+15,1.21306e+14
0.0175,0,0,-0,1.0276e+15,1.25562e+14
0.02,0,0,-0,9.93986e+14,1.32543e+14
0.0225,0,0,-0,9.91268e+14,1.3244e+14
0.025,0,0,-0,9.93035e+14,1.30354e+14
0.0275,0,0,-0,1.0106e+15,1.24911e+14
0.03,0,0,-0,9.88893e+14,1.15389e+14
0.0325,0,0,-0,9.73528e+14,1.30048e+14
0.035,0,0,-0,9.7096e+14,1.31061e+14
0.0375,0,0,-0,9.86712e+14,1.27878e+14
0.04,0,0,-0,1.00806e+15,1.24683e+14
0.0425,0,0,-0,1.01782e+15,1.35704e+14
0.045,0,0,-0,9.96401e+14,1.26828e+14
0.0475,0,0,-0,1.01411e+15,1.31697e+14
0.05,0,0,-0,1.02535e+15,1.30214e+14
0.0525,0,0,-0,9.90133e+14,1.33716e+14
0.055,0,0,-0,1.00643e+15,1.27298e+14
0.0575,0,0,-0,9.96854e+14,1.25947e+14
0.06,0,0,-0,9.8769e+14,1.28784e+14
0.0625,0,0,-0,9.81282e+14,1.3913e+14
0.065,0,0,-0,1.00037e+15,1.36322e+14
0.0675,0,0,-0,9.77217e+14,1.19355e+14
0.07,0,0,-0,9.82599e+14,1.2764e+14
0.0725,0,0,-0,1.01415e+15,1.22021e+14
0.075,0,0,-0,9.90352e+14,1.28529e+14
0.0775,0,0,-0,1.03534e+15,1.28579e+14
0.08,0,0,-0,1.01034e+15,1.30454e+14
0.0825,0,0,-0,1.00938e+15,1.26861e+14
0.085,0,0,-0,9.70988e+14,1.29378e+14
0.0875,0,0,-0,9.94007e+14,1.30239e+14
0.09,0,0,-0,1.00656e+15,1.26233e+14
0.0925,0,0,-0,9.84843e+14,1.20575e+14
0.095,0,0,-0,1.00559e+15,1.21546e+14
0.0975,0,0,-0,1.0183e+15,1.25302e+14
0.1,0,0,0,9.35791e+14,1.30884e+14
