x,phi,rho,ef,ndi,nde
0,0,0,0,9.41393e+14,1.9059e+14
0.0025,0,0,-0,1.02162e+15,1.98445e+14
0.005,0,0,-0,9.98712e+14,2.09416e+14
0.0075,0,0,-0,1.00105e+15,2.01743e+14
0.01,0,0,-0,9.90065e+14,2.02064e+14
0.0125,0,0,-0,9.95927e+14,2.05621e+14
0.015,0,0,-0,1.02038e+15,2.02973e+14
0.0175,0,0,-0,1.02572e+15,2.02927e+14
0.02,0,0,-0,9.96441e+14,2.04665e+14
0.0225,0,0,-0,9.90896e+14,1.98215e+14
0.025,0,0,-0,9.90734e+14,2.14551e+14
0.0275,0,0,-0,1.01206e+15,2.00251e+14
0.03,0,0,-0,9.88859e+14,2.01473e+14
0.0325,0,0,-0,9.72354e+14,1.93665e+14
0.035,0,0,-0,9.70926e+14,2.0765e+14
0.0375,0,0,-0,9.8742e+14,2.12043e+14
0.04,0,0,-0,1.00787e+15,1.97202e+14
0.0425,0,0,-0,1.0181e+15,2.02461e+14
0.045,0,0,-0,9.96261e+14,2.05986e+14
0.0475,0,0,-0,1.01441e+15,2.14134e+14
0.05,0,0,-0,1.02514e+15,2.14094e+14
0.0525,0,0,-0,9.88509e+14,2.24105e+14
0.055,0,0,-0,1.00656e+15,2.17591e+14
0.0575,0,0,-0,9.98616e+14,2.14018e+14
0.06,0,0,-0,9.8729e+14,2.22845e+14
0.0625,0,0,-0,9.81691e+14,2.06733e+14
0.065,0,0,-0,9.98945e+14,2.02715e+14
0.0675,0,0,-0,9.79011e+14,2.10977e+14
0.07,0,0,-0,9.83072e+14,2.06887e+14
0.0725,0,0,-0,1.01307e+15,1.9632e+14
0.075,0,0,-0,9.90633e+14,2.18416e+14
0.0775,0,0,-0,1.03438e+15,2.12777e+14
0.08,0,0,-0,1.01114e+15,2.11979e+14
0.0825,0,0,-0,1.00898e+15,1.95385e+14
0.085,0,0,-0,9.7167e+14,1.98512e+14
0.0875,0,0,-0,9.9355e+14,1.99461e+14
0.09,0,0,-0,1.00557e+15,2.08782e+14
0.0925,0,0,-0,9.84794e+14,1.99477e+14
0.095,0,0,-0,1.00625e+15,2.15162e+14
0.0975,0,0,-0,1.02077e+15,2.05533e+14
0.1,0,0,0,9.6688e+14,1.94903e+14
