x,phi,rho,ef,ndi,nde
0,0,0,0,9.35502e+14,1.94304e+14
0.0025,0,0,-0,1.02116e+15,1.76229e+14
0.005,0,0,-0,9.99003e+14,1.66457e+14
0.0075,0,0,-0,1.0011e+15,1.86561e+14
0.01,0,0,-0,9.89763e+14,1.78407e+14
0.0125,0,0,-0,9.9581e+14,1.8112e+14
0.015,0,0,-0,1.02049e+15,1.97051e+14
0.0175,0,0,-0,1.02606e+15,1.7777e+14
0.02,0,0,-0,9.95887e+14,1.75088e+14
0.0225,0,0,-0,9.91077e+14,1.81937e+14
0.025,0,0,-0,9.91088e+14,1.78879e+14
0.0275,0,0,-0,1.01187e+15,1.8161e+14
0.03,0,0,-0,9.88824e+14,1.75055e+14
0.0325,0,0,-0,9.72544e+14,1.73959e+14
0.035,0,0,-0,9.70977e+14,1.78741e+14
0.0375,0,0,-0,9.87236e+14,1.89685e+14
0.04,0,0,-0,1.00796e+15,1.82715e+14
0.0425,0,0,-0,1.01805e+15,1.93293e+14
0.045,0,0,-0,9.9621e+14,1.87256e+14
0.0475,0,0,-0,1.01441e+15,1.82906e+14
0.05,0,0,-0,1.02528e+15,1.99695e+14
0.0525,0,0,-0,9.88687e+14,1.8476e+14
0.055,0,0,-0,1.0066e+15,2.0105e+14
0.0575,0,0,-0,9.9821e+14,1.99873e+14
0.06,0,0,-0,9.87457e+14,1.90791e+14
0.0625,0,0,-0,9.81545e+14,1.81699e+14
0.065,0,0,-0,9.99233e+14,1.87225e+14
0.0675,0,0,-0,9.78688e+14,1.83032e+14
0.07,0,0,-0,9.82963e+14,1.74197e+14
0.0725,0,0,-0,1.01327e+15,1.82811e+14
0.075,0,0,-0,9.90557e+14,1.85411e+14
0.0775,0,0,-0,1.03468e+15,1.8604e+14
0.08,0,0,-0,1.01085e+15,1.93267e+14
0.0825,0,0,-0,1.00911e+15,1.92868e+14
0.085,0,0,-0,9.71564e+14,1.80542e+14
0.0875,0,0,-0,9.93571e+14,1.80701e+14
0.09,0,0,-0,1.00583e+15,1.78416e+14
0.0925,0,0,-0,9.84765e+14,1.77436e+14
0.095,0,0,-0,1.00614e+15,1.82553e+14
0.0975,0,0,-0,1.02037e+15,1.78215e+14
0.1,0,0,0,9.61916e+14,1.87099e+14
