x,phi,rho,ef,ndi,nde
0,0,0,0,9.35439e+14,1.98241e+14
0.0025,0,0,-0,1.02122e+15,1.78141e+14
0.005,0,0,-0,9.98967e+14,1.73021e+14
0.0075,0,0,-0,1.00109e+15,1.84916e+14
0.01,0,0,-0,9.89799e+14,1.82356e+14
0.0125,0,0,-0,9.95821e+14,1.80434e+14
0.015,0,0,-0,1.02048e+15,1.97273e+14
0.0175,0,0,-0,1.02602e+15,1.85093e+14
0.02,0,0,-0,9.95948e+14,1.7498e+14
0.0225,0,0,-0,9.9106e+14,1.86518e+14
0.025,0,0,-0,9.91046e+14,1.79604e+14
0.0275,0,0,-0,1.01189e+15,1.84679e+14
0.03,0,0,-0,9.88831e+14,1.76844e+14
0.0325,0,0,-0,9.72522e+14,1.75882e+14
0.035,0,0,-0,9.70968e+14,1.82184e+14
0.0375,0,0,-0,9.87257e+14,1.90764e+14
0.04,0,0,-0,1.00795e+15,1.84878e+14
0.0425,0,0,-0,1.01805e+15,1.95107e+14
0.045,0,0,-0,9.96213e+14,1.89424e+14
0.0475,0,0,-0,1.01441e+15,1.82362e+14
0.05,0,0,-0,1.02527e+15,2.03885e+14
0.0525,0,0,-0,9.88661e+14,1.89025e+14
0.055,0,0,-0,1.0066e+15,2.02445e+14
0.0575,0,0,-0,9.98252e+14,2.03681e+14
0.06,0,0,-0,9.87442e+14,1.90473e+14
0.0625,0,0,-0,9.81558e+14,1.85708e+14
0.065,0,0,-0,9.99202e+14,1.89358e+14
0.0675,0,0,-0,9.78725e+14,1.84651e+14
0.07,0,0,-0,9.82974e+14,1.74243e+14
0.0725,0,0,-0,1.01324e+15,1.8915e+14
0.075,0,0,-0,9.90567e+14,1.87577e+14
0.0775,0,0,-0,1.03466e+15,1.87229e+14
0.08,0,0,-0,1.01088e+15,1.9831e+14
0.0825,0,0,-0,1.0091e+15,1.91196e+14
0.085,0,0,-0,9.71574e+14,1.84613e+14
0.0875,0,0,-0,9.93569e+14,1.80767e+14
0.09,0,0,-0,1.0058e+15,1.77969e+14
0.0925,0,0,-0,9.84768e+14,1.83499e+14
0.095,0,0,-0,1.00615e+15,1.82542e+14
0.0975,0,0,-0,1.02041e+15,1.84009e+14
0.1,0,0,0,9.62643e+14,1.91379e+14
