x,phi,rho,ef,ndi,nde
0,0,0,0,9.70764e+14,3.8176e+14
0.0025,0,0,-0,1.02275e+15,3.87639e+14
0.005,0,0,-0,9.9773e+14,3.95192e+14
0.0075,0,0,-0,1.00101e+15,4.15271e+14
0.01,0,0,-0,9.91318e+14,4.10201e+14
0.0125,0,0,-0,9.96421e+14,4.02047e+14
0.015,0,0,-0,1.01956e+15,4.29576e+14
0.0175,0,0,-0,1.0245e+15,4.29823e+14
0.02,0,0,-0,9.98739e+14,4.03436e+14
0.0225,0,0,-0,9.90284e+14,4.07049e+14
0.025,0,0,-0,9.88954e+14,4.26392e+14
0.0275,0,0,-0,1.01308e+15,4.24195e+14
0.03,0,0,-0,9.88855e+14,4.35459e+14
0.0325,0,0,-0,9.71567e+14,4.46796e+14
0.035,0,0,-0,9.70988e+14,4.23672e+14
0.0375,0,0,-0,9.87929e+14,4.28514e+14
0.04,0,0,-0,1.00745e+15,4.36807e+14
0.0425,0,0,-0,1.01839e+15,4.30704e+14
0.045,0,0,-0,9.96712e+14,4.45199e+14
0.0475,0,0,-0,1.01425e+15,4.24903e+14
0.05,0,0,-0,1.02442e+15,4.23793e+14
0.0525,0,0,-0,9.87965e+14,4.28612e+14
0.055,0,0,-0,1.00613e+15,4.53131e+14
0.0575,0,0,-0,1.00066e+15,4.42512e+14
0.06,0,0,-0,9.86265e+14,4.40303e+14
0.0625,0,0,-0,9.82706e+14,4.39131e+14
0.065,0,0,-0,9.97634e+14,4.29179e+14
0.0675,0,0,-0,9.80528e+14,4.4209e+14
0.07,0,0,-0,9.83147e+14,4.42317e+14
0.0725,0,0,-0,1.01196e+15,4.15103e+14
0.075,0,0,-0,9.91809e+14,4.36696e+14
0.0775,0,0,-0,1.0325e+15,4.29416e+14
0.08,0,0,-0,1.01245e+15,4.27006e+14
0.0825,0,0,-0,1.00829e+15,4.0304e+14
0.085,0,0,-0,9.72404e+14,3.86771e+14
0.0875,0,0,-0,9.93422e+14,4.22441e+14
0.09,0,0,-0,1.00428e+15,4.04931e+14
0.0925,0,0,-0,9.8514e+14,4.10131e+14
0.095,0,0,-0,1.00663e+15,3.89381e+14
0.0975,0,0,-0,1.02216e+15,3.8858e+14
0.1,0,0,0,9.94431e+14,3.92961e+14
