x,phi,rho,ef,ndi,nde
0,0,0,0,9.34767e+14,1.86795e+14
0.0025,0,0,-0,1.02111e+15,1.68909e+14
0.005,0,0,-0,9.99037e+14,1.67849e+14
0.0075,0,0,-0,1.00111e+15,1.83798e+14
0.01,0,0,-0,9.89728e+14,1.76492e+14
0.0125,0,0,-0,9.95797e+14,1.83416e+14
0.015,0,0,-0,1.0205e+15,1.91299e+14
0.0175,0,0,-0,1.0261e+15,1.74183e+14
0.02,0,0,-0,9.95826e+14,1.74907e+14
0.0225,0,0,-0,9.91095e+14,1.76995e+14
0.025,0,0,-0,9.91128e+14,1.78315e+14
0.0275,0,0,-0,1.01185e+15,1.79027e+14
0.03,0,0,-0,9.88817e+14,1.73052e+14
0.0325,0,0,-0,9.72565e+14,1.71656e+14
0.035,0,0,-0,9.70987e+14,1.7663e+14
0.0375,0,0,-0,9.87215e+14,1.87401e+14
0.04,0,0,-0,1.00797e+15,1.82064e+14
0.0425,0,0,-0,1.01804e+15,1.89435e+14
0.045,0,0,-0,9.96206e+14,1.86045e+14
0.0475,0,0,-0,1.01441e+15,1.84399e+14
0.05,0,0,-0,1.02529e+15,1.9439e+14
0.0525,0,0,-0,9.88711e+14,1.81829e+14
0.055,0,0,-0,1.0066e+15,1.98047e+14
0.0575,0,0,-0,9.98167e+14,1.97083e+14
0.06,0,0,-0,9.87471e+14,1.90267e+14
0.0625,0,0,-0,9.81532e+14,1.78781e+14
0.065,0,0,-0,9.99265e+14,1.85214e+14
0.0675,0,0,-0,9.78649e+14,1.80167e+14
0.07,0,0,-0,9.82954e+14,1.7451e+14
0.0725,0,0,-0,1.01329e+15,1.79694e+14
0.075,0,0,-0,9.90547e+14,1.80292e+14
0.0775,0,0,-0,1.03471e+15,1.85818e+14
0.08,0,0,-0,1.01083e+15,1.88652e+14
0.0825,0,0,-0,1.00912e+15,1.91988e+14
0.085,0,0,-0,9.71555e+14,1.78377e+14
0.0875,0,0,-0,9.93572e+14,1.80226e+14
0.09,0,0,-0,1.00585e+15,1.78359e+14
0.0925,0,0,-0,9.8476e+14,1.74587e+14
0.095,0,0,-0,1.00612e+15,1.78724e+14
0.0975,0,0,-0,1.02032e+15,1.75717e+14
0.1,0,0,0,9.6119e+14,1.75216e+14
