x,phi,rho,ef,ndi,nde
0,0,0,0,9.22158e+14,1.55543e+14
0.0025,0,0,-0,1.0203e+15,1.59648e+14
0.005,0,0,-0,9.99474e+14,1.54653e+14
0.0075,0,0,-0,1.00117e+15,1.61723e+14
0.01,0,0,-0,9.8925e+14,1.48523e+14
0.0125,0,0,-0,9.95695e+14,1.51647e+14
0.015,0,0,-0,1.02057e+15,1.54674e+14
0.0175,0,0,-0,1.02665e+15,1.44703e+14
0.02,0,0,-0,9.95053e+14,1.48445e+14
0.0225,0,0,-0,9.91269e+14,1.50662e+14
0.025,0,0,-0,9.91796e+14,1.51163e+14
0.0275,0,0,-0,1.01146e+15,1.57793e+14
0.03,0,0,-0,9.88726e+14,1.58289e+14
0.0325,0,0,-0,9.72992e+14,1.48943e+14
0.035,0,0,-0,9.71019e+14,1.52062e+14
0.0375,0,0,-0,9.86957e+14,1.56522e+14
0.04,0,0,-0,1.00804e+15,1.59672e+14
0.0425,0,0,-0,1.01793e+15,1.58834e+14
0.045,0,0,-0,9.96247e+14,1.66661e+14
0.0475,0,0,-0,1.01437e+15,1.65037e+14
0.05,0,0,-0,1.02532e+15,1.63385e+14
0.0525,0,0,-0,9.8915e+14,1.6232e+14
0.055,0,0,-0,1.00666e+15,1.62744e+14
0.0575,0,0,-0,9.97575e+14,1.52536e+14
0.06,0,0,-0,9.87612e+14,1.49761e+14
0.0625,0,0,-0,9.81384e+14,1.63529e+14
0.065,0,0,-0,9.99743e+14,1.62329e+14
0.0675,0,0,-0,9.78035e+14,1.68752e+14
0.07,0,0,-0,9.82878e+14,1.54746e+14
0.0725,0,0,-0,1.01361e+15,1.503e+14
0.075,0,0,-0,9.90433e+14,1.5162e+14
0.0775,0,0,-0,1.03502e+15,1.60909e+14
0.08,0,0,-0,1.01056e+15,1.46863e+14
0.0825,0,0,-0,1.00931e+15,1.50832e+14
0.085,0,0,-0,9.71264e+14,1.58165e+14
0.0875,0,0,-0,9.93715e+14,1.58079e+14
0.09,0,0,-0,1.00621e+15,1.65021e+14
0.0925,0,0,-0,9.84738e+14,1.54412e+14
0.095,0,0,-0,1.00596e+15,1.61109e+14
0.0975,0,0,-0,1.01959e+15,1.54809e+14
0.1,0,0,0,9.49555e+14,1.52709e+14
