x,phi,rho,ef,ndi,nde
0,0,0,0,8.73526e+14,8.69232e+13
0.0025,0,0,-0,1.01418e+15,8.85697e+13
0.005,0,0,-0,1.00218e+15,8.81887e+13
0.0075,0,0,-0,1.00089e+15,8.85707e+13
0.01,0,0,-0,9.86953e+14,7.99617e+13
0.0125,0,0,-0,9.95209e+14,7.46978e+13
0.015,0,0,-0,1.02063e+15,8.28242e+13
0.0175,0,0,-0,1.02979e+15,8.57977e+13
0.02,0,0,-0,9.90848e+14,9.00251e+13
0.0225,0,0,-0,9.92429e+14,8.6559e+13
0.025,0,0,-0,9.95269e+14,9.56565e+13
0.0275,0,0,-0,1.00855e+15,8.03946e+13
0.03,0,0,-0,9.89654e+14,8.62812e+13
0.0325,0,0,-0,9.74339e+14,8.52932e+13
0.035,0,0,-0,9.71855e+14,9.16342e+13
0.0375,0,0,-0,9.85405e+14,8.54783e+13
0.04,0,0,-0,1.00775e+15,8.51318e+13
0.0425,0,0,-0,1.01791e+15,8.60388e+13
0.045,0,0,-0,9.97361e+14,8.64987e+13
0.0475,0,0,-0,1.01244e+15,8.44485e+13
0.05,0,0,-0,1.02573e+15,9.58596e+13
0.0525,0,0,-0,9.93097e+14,8.43276e+13
0.055,0,0,-0,1.00504e+15,8.18195e+13
0.0575,0,0,-0,9.95683e+14,8.75368e+13
0.06,0,0,-0,9.87807e+14,8.88688e+13
0.0625,0,0,-0,9.81081e+14,9.31059e+13
0.065,0,0,-0,1.00122e+15,8.6252e+13
0.0675,0,0,-0,9.7579e+14,8.83273e+13
0.07,0,0,-0,9.81995e+14,8.61385e+13
0.0725,0,0,-0,1.01506e+15,8.45039e+13
0.075,0,0,-0,9.90514e+14,9.30506e+13
0.0775,0,0,-0,1.03628e+15,9.04139e+13
0.08,0,0,-0,1.00924e+15,8.35324e+13
0.0825,0,0,-0,1.00977e+15,8.62342e+13
0.085,0,0,-0,9.70169e+14,8.66297e+13
0.0875,0,0,-0,9.9557e+14,8.52699e+13
0.09,0,0,-0,1.00662e+15,9.15508e+13
0.0925,0,0,-0,9.85468e+14,8.29562e+13
0.095,0,0,-0,1.00452e+15,8.22549e+13
0.0975,0,0,-0,1.01363e+15,8.26712e+13
0.1,0,0,0,9.05024e+14,9.03688e+13
