x,phi,rho,ef,ndi,nde
0,0,0,0,9.30513e+14,1.53501e+14
0.0025,0,0,-0,1.02065e+15,1.57265e+14
0.005,0,0,-0,9.99291e+14,1.64104e+14
0.0075,0,0,-0,1.00116e+15,1.77001e+14
0.01,0,0,-0,9.89441e+14,1.65629e+14
0.0125,0,0,-0,9.95738e+14,1.61999e+14
0.015,0,0,-0,1.02054e+15,1.60615e+14
0.0175,0,0,-0,1.02643e+15,1.60141e+14
0.02,0,0,-0,9.95356e+14,1.62363e+14
0.0225,0,0,-0,9.91232e+14,1.56628e+14
0.025,0,0,-0,9.91472e+14,1.61774e+14
0.0275,0,0,-0,1.01167e+15,1.64115e+14
0.03,0,0,-0,9.88745e+14,1.59734e+14
0.0325,0,0,-0,9.72792e+14,1.62524e+14
0.035,0,0,-0,9.71042e+14,1.63281e+14
0.0375,0,0,-0,9.87038e+14,1.66981e+14
0.04,0,0,-0,1.00802e+15,1.67394e+14
0.0425,0,0,-0,1.01798e+15,1.73874e+14
0.045,0,0,-0,9.96216e+14,1.72086e+14
0.0475,0,0,-0,1.01439e+15,1.81399e+14
0.05,0,0,-0,1.02534e+15,1.70134e+14
0.0525,0,0,-0,9.8893e+14,1.6562e+14
0.055,0,0,-0,1.00664e+15,1.78456e+14
0.0575,0,0,-0,9.97827e+14,1.65282e+14
0.06,0,0,-0,9.87564e+14,1.70973e+14
0.0625,0,0,-0,9.81441e+14,1.77064e+14
0.065,0,0,-0,9.9953e+14,1.68272e+14
0.0675,0,0,-0,9.78313e+14,1.64872e+14
0.07,0,0,-0,9.82904e+14,1.65186e+14
0.0725,0,0,-0,1.01347e+15,1.68578e+14
0.075,0,0,-0,9.90475e+14,1.60166e+14
0.0775,0,0,-0,1.0349e+15,1.58242e+14
0.08,0,0,-0,1.01065e+15,1.61966e+14
0.0825,0,0,-0,1.00924e+15,1.76253e+14
0.085,0,0,-0,9.71411e+14,1.75944e+14
0.0875,0,0,-0,9.93628e+14,1.58099e+14
0.09,0,0,-0,1.00608e+15,1.73612e+14
0.0925,0,0,-0,9.84732e+14,1.65452e+14
0.095,0,0,-0,1.00604e+15,1.67253e+14
0.0975,0,0,-0,1.01991e+15,1.62798e+14
0.1,0,0,0,9.57039e+14,1.55443e+14
