x,phi,rho,ef,ndi,nde
0,0,0,0,9.84335e+14,4.85781e+14
0.0025,0,0,-0,1.02305e+15,5.4219e+14
0.005,0,0,-0,9.97257e+14,5.58046e+14
0.0075,0,0,-0,1.00109e+15,5.54682e+14
0.01,0,0,-0,9.91845e+14,5.87322e+14
0.0125,0,0,-0,9.96678e+14,6.12594e+14
0.015,0,0,-0,1.01902e+15,6.36151e+14
0.0175,0,0,-0,1.02412e+15,6.34096e+14
0.02,0,0,-0,9.99804e+14,6.7162e+14
0.0225,0,0,-0,9.89837e+14,6.83541e+14
0.025,0,0,-0,9.88238e+14,7.26855e+14
0.0275,0,0,-0,1.01345e+15,7.44885e+14
0.03,0,0,-0,9.89093e+14,7.41297e+14
0.0325,0,0,-0,9.70869e+14,7.47848e+14
0.035,0,0,-0,9.7127e+14,7.96152e+14
0.0375,0,0,-0,9.88016e+14,7.76556e+14
0.04,0,0,-0,1.00753e+15,7.86604e+14
0.0425,0,0,-0,1.01827e+15,8.16683e+14
0.045,0,0,-0,9.97035e+14,7.95624e+14
0.0475,0,0,-0,1.01407e+15,7.97154e+14
0.05,0,0,-0,1.02412e+15,8.26053e+14
0.0525,0,0,-0,9.87726e+14,8.08313e+14
0.055,0,0,-0,1.0059e+15,8.19096e+14
0.0575,0,0,-0,1.00164e+15,8.1744e+14
0.06,0,0,-0,9.85687e+14,7.91617e+14
0.0625,0,0,-0,9.83441e+14,7.95528e+14
0.065,0,0,-0,9.96841e+14,7.71308e+14
0.0675,0,0,-0,9.81156e+14,7.57356e+14
0.07,0,0,-0,9.83346e+14,7.47701e+14
0.0725,0,0,-0,1.01132e+15,7.23233e+14
0.075,0,0,-0,9.92493e+14,7.22265e+14
0.0775,0,0,-0,1.03158e+15,7.01621e+14
0.08,0,0,-0,1.01294e+15,6.73772e+14
0.0825,0,0,-0,1.00806e+15,6.67523e+14
0.085,0,0,-0,9.72684e+14,6.27014e+14
0.0875,0,0,-0,9.93392e+14,6.25915e+14
0.09,0,0,-0,1.00379e+15,6.03712e+14
0.0925,0,0,-0,9.85149e+14,5.70873e+14
0.095,0,0,-0,1.00693e+15,5.57237e+14
0.0975,0,0,-0,1.02249e+15,5.20231e+14
0.1,0,0,0,1.00843e+15,4.77206e+14
