x,phi,rho,ef,ndi,nde
0,0,0,0,8.79586e+14,9.22973e+13
0.0025,0,0,-0,1.01541e+15,9.76571e+13
0.005,0,0,-0,1.00177e+15,9.33211e+13
0.0075,0,0,-0,1.00093e+15,9.77238e+13
0.01,0,0,-0,9.87251e+14,9.39172e+13
0.0125,0,0,-0,9.95347e+14,8.93135e+13
0.015,0,0,-0,1.02065e+15,8.55776e+13
0.0175,0,0,-0,1.02921e+15,9.05685e+13
0.02,0,0,-0,9.91687e+14,8.76581e+13
0.0225,0,0,-0,9.92047e+14,9.53712e+13
0.025,0,0,-0,9.94771e+14,9.82801e+13
0.0275,0,0,-0,1.00902e+15,9.66012e+13
0.03,0,0,-0,9.89525e+14,9.27774e+13
0.0325,0,0,-0,9.74135e+14,9.1355e+13
0.035,0,0,-0,9.71597e+14,9.70894e+13
0.0375,0,0,-0,9.85776e+14,8.9441e+13
0.04,0,0,-0,1.00777e+15,9.38996e+13
0.0425,0,0,-0,1.0179e+15,9.9568e+13
0.045,0,0,-0,9.97119e+14,9.10627e+13
0.0475,0,0,-0,1.01292e+15,9.46321e+13
0.05,0,0,-0,1.02557e+15,9.02036e+13
0.0525,0,0,-0,9.92398e+14,9.6393e+13
0.055,0,0,-0,1.00545e+15,9.81761e+13
0.0575,0,0,-0,9.95863e+14,8.73781e+13
0.06,0,0,-0,9.87809e+14,9.14207e+13
0.0625,0,0,-0,9.81133e+14,1.05342e+14
0.065,0,0,-0,1.00104e+15,9.3743e+13
0.0675,0,0,-0,9.76136e+14,9.46399e+13
0.07,0,0,-0,9.81984e+14,9.60811e+13
0.0725,0,0,-0,1.01503e+15,1.00113e+14
0.075,0,0,-0,9.90416e+14,9.3632e+13
0.0775,0,0,-0,1.03605e+15,9.10636e+13
0.08,0,0,-0,1.0095e+15,9.54243e+13
0.0825,0,0,-0,1.00967e+15,9.58571e+13
0.085,0,0,-0,9.70358e+14,8.6662e+13
0.0875,0,0,-0,9.95197e+14,9.03099e+13
0.09,0,0,-0,1.00664e+15,9.47795e+13
0.0925,0,0,-0,9.853e+14,9.06829e+13
0.095,0,0,-0,1.00483e+15,8.922e+13
0.0975,0,0,-0,1.01479e+15,9.97825e+13
0.1,0,0,0,9.13209e+14,1.03064e+14
