x,phi,rho,ef,ndi,nde
0,0,0,0,9.55794e+14,2.90938e+14
0.0025,0,0,-0,1.02236e+15,2.80186e+14
0.005,0,0,-0,9.98212e+14,2.80153e+14
0.0075,0,0,-0,1.00093e+15,2.7341e+14
0.01,0,0,-0,9.90799e+14,2.76436e+14
0.0125,0,0,-0,9.96179e+14,2.85328e+14
0.015,0,0,-0,1.02001e+15,2.73051e+14
0.0175,0,0,-0,1.02497e+15,2.83017e+14
0.02,0,0,-0,9.97732e+14,2.88825e+14
0.0225,0,0,-0,9.90513e+14,2.94092e+14
0.025,0,0,-0,9.89859e+14,2.96558e+14
0.0275,0,0,-0,1.0126e+15,2.81433e+14
0.03,0,0,-0,9.88751e+14,2.97098e+14
0.0325,0,0,-0,9.72069e+14,2.929e+14
0.035,0,0,-0,9.70828e+14,2.84034e+14
0.0375,0,0,-0,9.87809e+14,2.7902e+14
0.04,0,0,-0,1.00758e+15,2.92617e+14
0.0425,0,0,-0,1.01825e+15,2.75536e+14
0.045,0,0,-0,9.9649e+14,2.99506e+14
0.0475,0,0,-0,1.0144e+15,2.85567e+14
0.05,0,0,-0,1.02472e+15,2.82569e+14
0.0525,0,0,-0,9.88195e+14,2.91053e+14
0.055,0,0,-0,1.00639e+15,2.97109e+14
0.0575,0,0,-0,9.99648e+14,3.04639e+14
0.06,0,0,-0,9.86784e+14,2.93835e+14
0.0625,0,0,-0,9.82182e+14,2.83873e+14
0.065,0,0,-0,9.98288e+14,3.05038e+14
0.0675,0,0,-0,9.7977e+14,3.04298e+14
0.07,0,0,-0,9.83151e+14,2.88992e+14
0.0725,0,0,-0,1.01256e+15,2.95796e+14
0.075,0,0,-0,9.91086e+14,2.82198e+14
0.0775,0,0,-0,1.03345e+15,2.84076e+14
0.08,0,0,-0,1.01193e+15,2.7556e+14
0.0825,0,0,-0,1.00855e+15,2.70916e+14
0.085,0,0,-0,9.72077e+14,2.69401e+14
0.0875,0,0,-0,9.93449e+14,2.78559e+14
0.09,0,0,-0,1.00488e+15,2.79821e+14
0.0925,0,0,-0,9.84992e+14,2.9036e+14
0.095,0,0,-0,1.00645e+15,2.90712e+14
0.0975,0,0,-0,1.02161e+15,2.8467e+14
0.1,0,0,0,9.84808e+14,3.0378e+14
