x,phi,rho,ef,ndi,nde
0,0,0,0,9.1263e+14,1.40524e+14
0.0025,0,0,-0,1.01966e+15,1.38876e+14
0.005,0,0,-0,9.99796e+14,1.43582e+14
0.0075,0,0,-0,1.00116e+15,1.36637e+14
0.01,0,0,-0,9.88921e+14,1.33487e+14
0.0125,0,0,-0,9.95655e+14,1.35522e+14
0.015,0,0,-0,1.02055e+15,1.29996e+14
0.0175,0,0,-0,1.02712e+15,1.26117e+14
0.02,0,0,-0,9.94516e+14,1.37712e+14
0.0225,0,0,-0,9.91284e+14,1.51071e+14
0.025,0,0,-0,9.92385e+14,1.43638e+14
0.0275,0,0,-0,1.01107e+15,1.34134e+14
0.03,0,0,-0,9.88752e+14,1.39147e+14
0.0325,0,0,-0,9.7332e+14,1.39322e+14
0.035,0,0,-0,9.70959e+14,1.3706e+14
0.0375,0,0,-0,9.86832e+14,1.41285e+14
0.04,0,0,-0,1.00806e+15,1.45691e+14
0.0425,0,0,-0,1.01786e+15,1.39288e+14
0.045,0,0,-0,9.96322e+14,1.41413e+14
0.0475,0,0,-0,1.01427e+15,1.52786e+14
0.05,0,0,-0,1.02532e+15,1.51171e+14
0.0525,0,0,-0,9.8959e+14,1.39908e+14
0.055,0,0,-0,1.00661e+15,1.45343e+14
0.0575,0,0,-0,9.97187e+14,1.43848e+14
0.06,0,0,-0,9.87663e+14,1.3631e+14
0.0625,0,0,-0,9.81303e+14,1.3646e+14
0.065,0,0,-0,1.0001e+15,1.39942e+14
0.0675,0,0,-0,9.77595e+14,1.57304e+14
0.07,0,0,-0,9.82735e+14,1.3958e+14
0.0725,0,0,-0,1.0139e+15,1.39548e+14
0.075,0,0,-0,9.90349e+14,1.39353e+14
0.0775,0,0,-0,1.03522e+15,1.41212e+14
0.08,0,0,-0,1.01046e+15,1.38101e+14
0.0825,0,0,-0,1.00934e+15,1.41377e+14
0.085,0,0,-0,9.711e+14,1.36496e+14
0.0875,0,0,-0,9.93866e+14,1.41097e+14
0.09,0,0,-0,1.0064e+15,1.25848e+14
0.0925,0,0,-0,9.84797e+14,1.41298e+14
0.095,0,0,-0,1.00578e+15,1.49442e+14
0.0975,0,0,-0,1.01898e+15,1.43866e+14
0.1,0,0,0,9.43399e+14,1.50941e+14
