x,phi,rho,ef,ndi,nde
0,0,0,0,8.80612e+14,9.63977e+13
0.0025,0,0,-0,1.01579e+15,9.5407e+13
0.005,0,0,-0,1.00162e+15,9.75548e+13
0.0075,0,0,-0,1.00095e+15,9.921e+13
0.01,0,0,-0,9.87363e+14,9.91903e+13
0.0125,0,0,-0,9.95375e+14,9.13051e+13
0.015,0,0,-0,1.02064e+15,8.93924e+13
0.0175,0,0,-0,1.02907e+15,9.54293e+13
0.02,0,0,-0,9.91926e+14,8.82402e+13
0.0225,0,0,-0,9.91935e+14,9.38126e+13
0.025,0,0,-0,9.94635e+14,1.01227e+14
0.0275,0,0,-0,1.00915e+15,9.83109e+13
0.03,0,0,-0,9.89479e+14,9.70096e+13
0.0325,0,0,-0,9.74084e+14,9.37933e+13
0.035,0,0,-0,9.71502e+14,9.98081e+13
0.0375,0,0,-0,9.85907e+14,9.07018e+13
0.04,0,0,-0,1.00779e+15,9.78129e+13
0.0425,0,0,-0,1.01786e+15,1.00646e+14
0.045,0,0,-0,9.97063e+14,9.51991e+13
0.0475,0,0,-0,1.01306e+15,9.6257e+13
0.05,0,0,-0,1.02553e+15,9.1231e+13
0.0525,0,0,-0,9.92169e+14,1.00813e+14
0.055,0,0,-0,1.00559e+15,9.86136e+13
0.0575,0,0,-0,9.95915e+14,8.94834e+13
0.06,0,0,-0,9.87798e+14,9.60241e+13
0.0625,0,0,-0,9.81154e+14,1.05335e+14
0.065,0,0,-0,1.00099e+15,9.93137e+13
0.0675,0,0,-0,9.7625e+14,9.73041e+13
0.07,0,0,-0,9.82e+14,1.00453e+14
0.0725,0,0,-0,1.015e+15,9.82859e+13
0.075,0,0,-0,9.90383e+14,9.62484e+13
0.0775,0,0,-0,1.03599e+15,9.56604e+13
0.08,0,0,-0,1.00957e+15,9.74434e+13
0.0825,0,0,-0,1.00965e+15,9.43285e+13
0.085,0,0,-0,9.70426e+14,8.87032e+13
0.0875,0,0,-0,9.95072e+14,9.5142e+13
0.09,0,0,-0,1.00662e+15,9.42753e+13
0.0925,0,0,-0,9.85277e+14,9.37335e+13
0.095,0,0,-0,1.00491e+15,9.53808e+13
0.0975,0,0,-0,1.01514e+15,1.03452e+14
0.1,0,0,0,9.16543e+14,9.89376e+13
