x,phi,rho,ef,ndi,nde
0,0,0,0,9.86746e+14,4.89302e+14
0.0025,0,0,-0,1.02307e+15,5.17291e+14
0.005,0,0,-0,9.97212e+14,5.59496e+14
0.0075,0,0,-0,1.00109e+15,5.93474e+14
0.01,0,0,-0,9.91907e+14,6.12219e+14
0.0125,0,0,-0,9.96693e+14,6.5468e+14
0.015,0,0,-0,1.01897e+15,6.6818e+14
0.0175,0,0,-0,1.02407e+15,6.72786e+14
0.02,0,0,-0,9.99921e+14,7.14511e+14
0.0225,0,0,-0,9.89787e+14,7.10369e+14
0.025,0,0,-0,9.88161e+14,7.49379e+14
0.0275,0,0,-0,1.01348e+15,7.81268e+14
0.03,0,0,-0,9.8913e+14,8.0369e+14
0.0325,0,0,-0,9.70783e+14,8.12104e+14
0.035,0,0,-0,9.71302e+14,8.42701e+14
0.0375,0,0,-0,9.88018e+14,8.34037e+14
0.04,0,0,-0,1.00756e+15,8.44009e+14
0.0425,0,0,-0,1.01824e+15,8.49458e+14
0.045,0,0,-0,9.97079e+14,8.91788e+14
0.0475,0,0,-0,1.01405e+15,8.86376e+14
0.05,0,0,-0,1.0241e+15,8.74815e+14
0.0525,0,0,-0,9.87684e+14,8.67794e+14
0.055,0,0,-0,1.00589e+15,8.60617e+14
0.0575,0,0,-0,1.00174e+15,8.99031e+14
0.06,0,0,-0,9.85621e+14,8.44955e+14
0.0625,0,0,-0,9.83532e+14,8.48679e+14
0.065,0,0,-0,9.9675e+14,8.24639e+14
0.0675,0,0,-0,9.81215e+14,7.96246e+14
0.07,0,0,-0,9.83371e+14,7.95681e+14
0.0725,0,0,-0,1.01126e+15,7.99751e+14
0.075,0,0,-0,9.9256e+14,7.55488e+14
0.0775,0,0,-0,1.03148e+15,7.34935e+14
0.08,0,0,-0,1.01301e+15,7.41017e+14
0.0825,0,0,-0,1.00802e+15,6.99942e+14
0.085,0,0,-0,9.72709e+14,6.67285e+14
0.0875,0,0,-0,9.93401e+14,6.19553e+14
0.09,0,0,-0,1.00373e+15,6.29142e+14
0.0925,0,0,-0,9.85142e+14,5.98208e+14
0.095,0,0,-0,1.00697e+15,5.49217e+14
0.0975,0,0,-0,1.0225e+15,5.13172e+14
0.1,0,0,0,1.00922e+15,4.91531e+14
