x,phi,rho,ef,ndi,nde
0,0,0,0,8.75452e+14,9.50109e+13
0.0025,0,0,-0,1.01448e+15,8.74916e+13
0.005,0,0,-0,1.00209e+15,8.99332e+13
0.0075,0,0,-0,1.00089e+15,9.08349e+13
0.01,0,0,-0,9.87017e+14,8.50076e+13
0.0125,0,0,-0,9.95254e+14,7.62836e+13
0.015,0,0,-0,1.02062e+15,8.15652e+13
0.0175,0,0,-0,1.02966e+15,8.82847e+13
0.02,0,0,-0,9.91042e+14,8.76505e+13
0.0225,0,0,-0,9.92344e+14,9.05608e+13
0.025,0,0,-0,9.9515e+14,9.5857e+13
0.0275,0,0,-0,1.00867e+15,8.52094e+13
0.03,0,0,-0,9.89624e+14,8.62623e+13
0.0325,0,0,-0,9.74281e+14,8.57097e+13
0.035,0,0,-0,9.71814e+14,9.4659e+13
0.0375,0,0,-0,9.8548e+14,8.43712e+13
0.04,0,0,-0,1.00775e+15,8.86263e+13
0.0425,0,0,-0,1.01792e+15,8.88457e+13
0.045,0,0,-0,9.97304e+14,8.77573e+13
0.0475,0,0,-0,1.01255e+15,8.50399e+13
0.05,0,0,-0,1.0257e+15,9.67103e+13
0.0525,0,0,-0,9.92937e+14,8.51754e+13
0.055,0,0,-0,1.00513e+15,8.6513e+13
0.0575,0,0,-0,9.95731e+14,8.78711e+13
0.06,0,0,-0,9.87814e+14,8.72462e+13
0.0625,0,0,-0,9.81082e+14,9.80005e+13
0.065,0,0,-0,1.00118e+15,8.62397e+13
0.0675,0,0,-0,9.75872e+14,9.03239e+13
0.07,0,0,-0,9.81981e+14,8.81625e+13
0.0725,0,0,-0,1.01506e+15,8.77973e+13
0.075,0,0,-0,9.90499e+14,9.53181e+13
0.0775,0,0,-0,1.0362e+15,8.91578e+13
0.08,0,0,-0,1.00932e+15,8.31282e+13
0.0825,0,0,-0,1.00974e+15,9.26333e+13
0.085,0,0,-0,9.7021e+14,8.48904e+13
0.0875,0,0,-0,9.9548e+14,8.91555e+13
0.09,0,0,-0,1.00664e+15,8.9142e+13
0.0925,0,0,-0,9.85418e+14,8.44343e+13
0.095,0,0,-0,1.00459e+15,8.40085e+13
0.0975,0,0,-0,1.0139e+15,8.5535e+13
0.1,0,0,0,9.07702e+14,9.58034e+13
