x,phi,rho,ef,ndi,nde
0,0,0,0,9.32634e+14,1.50456e+14
0.0025,0,0,-0,1.02088e+15,1.63805e+14
0.005,0,0,-0,9.99165e+14,1.67272e+14
0.0075,0,0,-0,1.00114e+15,1.72338e+14
0.01,0,0,-0,9.89582e+14,1.82482e+14
0.0125,0,0,-0,9.9576e+14,1.73635e+14
0.015,0,0,-0,1.02052e+15,1.70301e+14
0.0175,0,0,-0,1.02627e+15,1.66507e+14
0.02,0,0,-0,9.95581e+14,1.69583e+14
0.0225,0,0,-0,9.91168e+14,1.67105e+14
0.025,0,0,-0,9.91297e+14,1.65148e+14
0.0275,0,0,-0,1.01176e+15,1.77464e+14
0.03,0,0,-0,9.88785e+14,1.61321e+14
0.0325,0,0,-0,9.72663e+14,1.64082e+14
0.035,0,0,-0,9.71026e+14,1.77213e+14
0.0375,0,0,-0,9.87124e+14,1.70115e+14
0.04,0,0,-0,1.008e+15,1.79962e+14
0.0425,0,0,-0,1.01801e+15,1.7665e+14
0.045,0,0,-0,9.96212e+14,1.81387e+14
0.0475,0,0,-0,1.0144e+15,1.83469e+14
0.05,0,0,-0,1.02533e+15,1.82492e+14
0.0525,0,0,-0,9.88805e+14,1.72003e+14
0.055,0,0,-0,1.00662e+15,1.8352e+14
0.0575,0,0,-0,9.97997e+14,1.85461e+14
0.06,0,0,-0,9.8752e+14,1.79156e+14
0.0625,0,0,-0,9.81486e+14,1.82849e+14
0.065,0,0,-0,9.99391e+14,1.70217e+14
0.0675,0,0,-0,9.78491e+14,1.69122e+14
0.07,0,0,-0,9.82923e+14,1.7864e+14
0.0725,0,0,-0,1.01338e+15,1.70655e+14
0.075,0,0,-0,9.90511e+14,1.64998e+14
0.0775,0,0,-0,1.03482e+15,1.67715e+14
0.08,0,0,-0,1.01073e+15,1.84395e+14
0.0825,0,0,-0,1.00917e+15,1.84838e+14
0.085,0,0,-0,9.71497e+14,1.70362e+14
0.0875,0,0,-0,9.9359e+14,1.74792e+14
0.09,0,0,-0,1.00597e+15,1.72905e+14
0.0925,0,0,-0,9.84743e+14,1.74255e+14
0.095,0,0,-0,1.00608e+15,1.69848e+14
0.0975,0,0,-0,1.02012e+15,1.62762e+14
0.1,0,0,0,9.57508e+14,1.655e+14
