x,phi,rho,ef,ndi,nde
0,0,0,0,9.66004e+14,3.53069e+14
0.0025,0,0,-0,1.02265e+15,3.54175e+14
0.005,0,0,-0,9.97871e+14,3.54614e+14
0.0075,0,0,-0,1.00099e+15,3.76015e+14
0.01,0,0,-0,9.91172e+14,3.62928e+14
0.0125,0,0,-0,9.96344e+14,3.49009e+14
0.015,0,0,-0,1.0197e+15,3.53451e+14
0.0175,0,0,-0,1.02462e+15,3.80386e+14
0.02,0,0,-0,9.98464e+14,3.68678e+14
0.0225,0,0,-0,9.90361e+14,3.79836e+14
0.025,0,0,-0,9.89194e+14,3.68421e+14
0.0275,0,0,-0,1.01296e+15,3.74319e+14
0.03,0,0,-0,9.88797e+14,3.8598e+14
0.0325,0,0,-0,9.7174e+14,3.7745e+14
0.035,0,0,-0,9.70925e+14,3.91392e+14
0.0375,0,0,-0,9.87898e+14,3.93572e+14
0.04,0,0,-0,1.00749e+15,3.78901e+14
0.0425,0,0,-0,1.01836e+15,3.72337e+14
0.045,0,0,-0,9.96634e+14,3.74639e+14
0.0475,0,0,-0,1.0143e+15,3.8012e+14
0.05,0,0,-0,1.0245e+15,3.81488e+14
0.0525,0,0,-0,9.88022e+14,3.80202e+14
0.055,0,0,-0,1.00622e+15,3.88351e+14
0.0575,0,0,-0,1.00036e+15,3.91755e+14
0.06,0,0,-0,9.86434e+14,3.89581e+14
0.0625,0,0,-0,9.82532e+14,3.81648e+14
0.065,0,0,-0,9.97831e+14,3.78153e+14
0.0675,0,0,-0,9.8031e+14,3.88108e+14
0.07,0,0,-0,9.83152e+14,3.8285e+14
0.0725,0,0,-0,1.01213e+15,3.83248e+14
0.075,0,0,-0,9.91597e+14,3.85037e+14
0.0775,0,0,-0,1.03275e+15,3.72763e+14
0.08,0,0,-0,1.01234e+15,3.64312e+14
0.0825,0,0,-0,1.00834e+15,3.69654e+14
0.085,0,0,-0,9.72322e+14,3.67395e+14
0.0875,0,0,-0,9.93424e+14,3.61781e+14
0.09,0,0,-0,1.00444e+15,3.62461e+14
0.0925,0,0,-0,9.8512e+14,3.57737e+14
0.095,0,0,-0,1.00656e+15,3.63776e+14
0.0975,0,0,-0,1.02203e+15,3.52115e+14
0.1,0,0,0,9.93017e+14,3.45656e+14
