x,phi,rho,ef,ndi,nde
0,0,0,0,9.52032e+14,2.35415e+14
0.0025,0,0,-0,1.02214e+15,2.3346e+14
0.005,0,0,-0,9.98393e+14,2.57067e+14
0.0075,0,0,-0,1.00095e+15,2.52841e+14
0.01,0,0,-0,9.90524e+14,2.47667e+14
0.0125,0,0,-0,9.96102e+14,2.4999e+14
0.015,0,0,-0,1.02015e+15,2.3229e+14
0.0175,0,0,-0,1.02524e+15,2.54918e+14
0.02,0,0,-0,9.9726e+14,2.50487e+14
0.0225,0,0,-0,9.90624e+14,2.46453e+14
0.025,0,0,-0,9.90251e+14,2.64154e+14
0.0275,0,0,-0,1.01234e+15,2.49562e+14
0.03,0,0,-0,9.88813e+14,2.37334e+14
0.0325,0,0,-0,9.72188e+14,2.4452e+14
0.035,0,0,-0,9.70833e+14,2.4573e+14
0.0375,0,0,-0,9.87682e+14,2.61018e+14
0.04,0,0,-0,1.00769e+15,2.52686e+14
0.0425,0,0,-0,1.01818e+15,2.47414e+14
0.045,0,0,-0,9.96414e+14,2.39542e+14
0.0475,0,0,-0,1.01439e+15,2.49991e+14
0.05,0,0,-0,1.0249e+15,2.49766e+14
0.0525,0,0,-0,9.88298e+14,2.61202e+14
0.055,0,0,-0,1.00649e+15,2.63934e+14
0.0575,0,0,-0,9.99223e+14,2.51781e+14
0.06,0,0,-0,9.8699e+14,2.63394e+14
0.0625,0,0,-0,9.81978e+14,2.78063e+14
0.065,0,0,-0,9.98535e+14,2.53102e+14
0.0675,0,0,-0,9.79481e+14,2.53259e+14
0.07,0,0,-0,9.83136e+14,2.57503e+14
0.0725,0,0,-0,1.01279e+15,2.37246e+14
0.075,0,0,-0,9.9085e+14,2.39003e+14
0.0775,0,0,-0,1.03384e+15,2.57456e+14
0.08,0,0,-0,1.01162e+15,2.60075e+14
0.0825,0,0,-0,1.00872e+15,2.42566e+14
0.085,0,0,-0,9.71918e+14,2.4336e+14
0.0875,0,0,-0,9.93481e+14,2.42765e+14
0.09,0,0,-0,1.00515e+15,2.27451e+14
0.0925,0,0,-0,9.84896e+14,2.43706e+14
0.095,0,0,-0,1.00641e+15,2.51621e+14
0.0975,0,0,-0,1.02128e+15,2.30368e+14
0.1,0,0,0,9.7727e+14,2.44701e+14
