x,phi,rho,ef,ndi,nde
0,0,0,0,8.67858e+14,8.74604e+13
0.0025,0,0,-0,1.01321e+15,8.88512e+13
0.005,0,0,-0,1.00245e+15,8.25848e+13
0.0075,0,0,-0,1.00091e+15,7.48457e+13
0.01,0,0,-0,9.86735e+14,6.91417e+13
0.0125,0,0,-0,9.95126e+14,8.21671e+13
0.015,0,0,-0,1.02059e+15,7.73296e+13
0.0175,0,0,-0,1.03019e+15,8.80848e+13
0.02,0,0,-0,9.90282e+14,8.32847e+13
0.0225,0,0,-0,9.927e+14,8.39768e+13
0.025,0,0,-0,9.95615e+14,8.5956e+13
0.0275,0,0,-0,1.00819e+15,7.51914e+13
0.03,0,0,-0,9.89758e+14,8.40696e+13
0.0325,0,0,-0,9.74518e+14,8.33679e+13
0.035,0,0,-0,9.71935e+14,8.72209e+13
0.0375,0,0,-0,9.85234e+14,8.39119e+13
0.04,0,0,-0,1.00776e+15,7.63325e+13
0.0425,0,0,-0,1.01788e+15,7.64573e+13
0.045,0,0,-0,9.97522e+14,8.55028e+13
0.0475,0,0,-0,1.01213e+15,8.80983e+13
0.05,0,0,-0,1.02584e+15,8.34767e+13
0.0525,0,0,-0,9.93563e+14,8.26784e+13
0.055,0,0,-0,1.00481e+15,7.65899e+13
0.0575,0,0,-0,9.95523e+14,8.48881e+13
0.06,0,0,-0,9.87762e+14,8.69091e+13
0.0625,0,0,-0,9.81078e+14,8.13623e+13
0.065,0,0,-0,1.00136e+15,8.91514e+13
0.0675,0,0,-0,9.75478e+14,8.26998e+13
0.07,0,0,-0,9.82094e+14,7.81789e+13
0.0725,0,0,-0,1.01507e+15,8.16714e+13
0.075,0,0,-0,9.9053e+14,8.38302e+13
0.0775,0,0,-0,1.03651e+15,8.58137e+13
0.08,0,0,-0,1.00899e+15,8.62533e+13
0.0825,0,0,-0,1.00987e+15,8.17062e+13
0.085,0,0,-0,9.70025e+14,7.71213e+13
0.0875,0,0,-0,9.95873e+14,8.44438e+13
0.09,0,0,-0,1.00654e+15,8.25058e+13
0.0925,0,0,-0,9.85635e+14,8.99e+13
0.095,0,0,-0,1.00428e+15,7.74954e+13
0.0975,0,0,-0,1.01281e+15,7.63522e+13
0.1,0,0,0,9.01811e+14,7.93339e+13
