x,phi,rho,ef,ndi,nde
0,0,0,0,9.49739e+14,2.3763e+14
0.0025,0,0,-0,1.02204e+15,2.46549e+14
0.005,0,0,-0,9.98462e+14,2.37634e+14
0.0075,0,0,-0,1.00096e+15,2.39312e+14
0.01,0,0,-0,9.9042e+14,2.29934e+14
0.0125,0,0,-0,9.96067e+14,2.31389e+14
0.015,0,0,-0,1.0202e+15,2.31697e+14
0.0175,0,0,-0,1.02536e+15,2.46226e+14
0.02,0,0,-0,9.97069e+14,2.36826e+14
0.0225,0,0,-0,9.90682e+14,2.37449e+14
0.025,0,0,-0,9.90374e+14,2.44298e+14
0.0275,0,0,-0,1.01226e+15,2.27587e+14
0.03,0,0,-0,9.88835e+14,2.30815e+14
0.0325,0,0,-0,9.7222e+14,2.37917e+14
0.035,0,0,-0,9.70849e+14,2.43076e+14
0.0375,0,0,-0,9.87627e+14,2.3971e+14
0.04,0,0,-0,1.00774e+15,2.37534e+14
0.0425,0,0,-0,1.01816e+15,2.3081e+14
0.045,0,0,-0,9.96373e+14,2.34887e+14
0.0475,0,0,-0,1.01439e+15,2.39656e+14
0.05,0,0,-0,1.02497e+15,2.38041e+14
0.0525,0,0,-0,9.88339e+14,2.57853e+14
0.055,0,0,-0,1.00652e+15,2.42535e+14
0.0575,0,0,-0,9.99072e+14,2.453e+14
0.06,0,0,-0,9.87061e+14,2.53527e+14
0.0625,0,0,-0,9.81909e+14,2.59147e+14
0.065,0,0,-0,9.98629e+14,2.44414e+14
0.0675,0,0,-0,9.79362e+14,2.37855e+14
0.07,0,0,-0,9.83148e+14,2.48835e+14
0.0725,0,0,-0,1.01285e+15,2.29606e+14
0.075,0,0,-0,9.90782e+14,2.25182e+14
0.0775,0,0,-0,1.03398e+15,2.41767e+14
0.08,0,0,-0,1.01151e+15,2.4186e+14
0.0825,0,0,-0,1.00878e+15,2.38384e+14
0.085,0,0,-0,9.71866e+14,2.38042e+14
0.0875,0,0,-0,9.93485e+14,2.31872e+14
0.09,0,0,-0,1.00526e+15,2.24518e+14
0.0925,0,0,-0,9.84867e+14,2.25951e+14
0.095,0,0,-0,1.00637e+15,2.39626e+14
0.0975,0,0,-0,1.02117e+15,2.28463e+14
0.1,0,0,0,9.75037e+14,2.15007e+14
