x,phi,rho,ef,ndi,nde
0,0,0,0,8.93766e+14,1.14072e+14
0.0025,0,0,-0,1.01715e+15,1.07886e+14
0.005,0,0,-0,1.00103e+15,1.00636e+14
0.0075,0,0,-0,1.00099e+15,1.07223e+14
0.01,0,0,-0,9.87913e+14,1.05991e+14
0.0125,0,0,-0,9.95478e+14,1.07566e+14
0.015,0,0,-0,1.02056e+15,1.15015e+14
0.0175,0,0,-0,1.02848e+15,1.02205e+14
0.02,0,0,-0,9.92819e+14,1.01057e+14
0.0225,0,0,-0,9.91569e+14,1.0661e+14
0.025,0,0,-0,9.94057e+14,1.07448e+14
0.0275,0,0,-0,1.0097e+15,1.00681e+14
0.03,0,0,-0,9.89265e+14,1.06578e+14
0.0325,0,0,-0,9.73804e+14,1.09659e+14
0.035,0,0,-0,9.71263e+14,1.05279e+14
0.0375,0,0,-0,9.86305e+14,1.14364e+14
0.04,0,0,-0,1.00793e+15,1.08731e+14
0.0425,0,0,-0,1.01777e+15,1.04796e+14
0.045,0,0,-0,9.96775e+14,1.0307e+14
0.0475,0,0,-0,1.01358e+15,1.10236e+14
0.05,0,0,-0,1.02542e+15,1.11192e+14
0.0525,0,0,-0,9.91328e+14,1.07766e+14
0.055,0,0,-0,1.00597e+15,9.44897e+13
0.0575,0,0,-0,9.9624e+14,1.10152e+14
0.06,0,0,-0,9.87754e+14,1.16835e+14
0.0625,0,0,-0,9.81216e+14,1.10266e+14
0.065,0,0,-0,1.00077e+15,1.14623e+14
0.0675,0,0,-0,9.76625e+14,1.10801e+14
0.07,0,0,-0,9.82236e+14,1.07883e+14
0.0725,0,0,-0,1.01467e+15,1.12014e+14
0.075,0,0,-0,9.90351e+14,1.02363e+14
0.0775,0,0,-0,1.03573e+15,1.01182e+14
0.08,0,0,-0,1.00989e+15,1.02454e+14
0.0825,0,0,-0,1.00952e+15,1.03224e+14
0.085,0,0,-0,9.707e+14,1.02326e+14
0.0875,0,0,-0,9.94581e+14,1.10534e+14
0.09,0,0,-0,1.00659e+15,1.09492e+14
0.0925,0,0,-0,9.85117e+14,1.10216e+14
0.095,0,0,-0,1.00524e+15,1.12058e+14
0.0975,0,0,-0,1.01653e+15,1.12849e+14
0.1,0,0,0,9.18011e+14,1.08829e+14
