x,phi,rho,ef,ndi,nde
0,0,0,0,9.09448e+14,1.32747e+14
0.0025,0,0,-0,1.01906e+15,1.27143e+14
0.005,0,0,-0,1.00007e+15,1.26873e+14
0.0075,0,0,-0,1.00118e+15,1.20202e+14
0.01,0,0,-0,9.88602e+14,1.23603e+14
0.0125,0,0,-0,9.95649e+14,1.22002e+14
0.015,0,0,-0,1.02053e+15,1.24651e+14
0.0175,0,0,-0,1.02751e+15,1.23603e+14
0.02,0,0,-0,9.94079e+14,1.36177e+14
0.0225,0,0,-0,9.91264e+14,1.34915e+14
0.025,0,0,-0,9.92924e+14,1.3362e+14
0.0275,0,0,-0,1.01069e+15,1.24847e+14
0.03,0,0,-0,9.88854e+14,1.19726e+14
0.0325,0,0,-0,9.73503e+14,1.33719e+14
0.035,0,0,-0,9.70947e+14,1.30665e+14
0.0375,0,0,-0,9.86744e+14,1.29206e+14
0.04,0,0,-0,1.00805e+15,1.29208e+14
0.0425,0,0,-0,1.01783e+15,1.35864e+14
0.045,0,0,-0,9.96376e+14,1.28589e+14
0.0475,0,0,-0,1.01415e+15,1.35799e+14
0.05,0,0,-0,1.02534e+15,1.34332e+14
0.0525,0,0,-0,9.90029e+14,1.35817e+14
0.055,0,0,-0,1.00647e+15,1.2707e+14
0.0575,0,0,-0,9.96915e+14,1.31331e+14
0.06,0,0,-0,9.87688e+14,1.30333e+14
0.0625,0,0,-0,9.81279e+14,1.38896e+14
0.065,0,0,-0,1.00033e+15,1.36083e+14
0.0675,0,0,-0,9.77276e+14,1.23036e+14
0.07,0,0,-0,9.82632e+14,1.31157e+14
0.0725,0,0,-0,1.0141e+15,1.2621e+14
0.075,0,0,-0,9.90352e+14,1.29787e+14
0.0775,0,0,-0,1.03531e+15,1.30806e+14
0.08,0,0,-0,1.01037e+15,1.34802e+14
0.0825,0,0,-0,1.00937e+15,1.25219e+14
0.085,0,0,-0,9.71008e+14,1.3308e+14
0.0875,0,0,-0,9.93987e+14,1.31437e+14
0.09,0,0,-0,1.00653e+15,1.26007e+14
0.0925,0,0,-0,9.84828e+14,1.23996e+14
0.095,0,0,-0,1.00563e+15,1.20889e+14
0.0975,0,0,-0,1.01843e+15,1.32351e+14
0.1,0,0,0,9.37159e+14,1.35551e+14
