x,phi,rho,ef,ndi,nde
0,0,0,0,8.93193e+14,1.14335e+14
0.0025,0,0,-0,1.01753e+15,1.12171e+14
0.005,0,0,-0,1.00087e+15,1.06239e+14
0.0075,0,0,-0,1.001e+15,1.08445e+14
0.01,0,0,-0,9.88074e+14,1.11224e+14
0.0125,0,0,-0,9.95524e+14,1.04458e+14
0.015,0,0,-0,1.02053e+15,1.20401e+14
0.0175,0,0,-0,1.02829e+15,1.12747e+14
0.02,0,0,-0,9.93083e+14,1.05414e+14
0.0225,0,0,-0,9.91498e+14,1.08809e+14
0.025,0,0,-0,9.93843e+14,1.11589e+14
0.0275,0,0,-0,1.00987e+15,1.08836e+14
0.03,0,0,-0,9.89221e+14,1.03374e+14
0.0325,0,0,-0,9.73713e+14,1.11411e+14
0.035,0,0,-0,9.71187e+14,1.13559e+14
0.0375,0,0,-0,9.86418e+14,1.17986e+14
0.04,0,0,-0,1.00796e+15,1.14968e+14
0.0425,0,0,-0,1.01776e+15,1.03691e+14
0.045,0,0,-0,9.96678e+14,1.10834e+14
0.0475,0,0,-0,1.01373e+15,1.15381e+14
0.05,0,0,-0,1.0254e+15,1.1313e+14
0.0525,0,0,-0,9.91067e+14,1.09658e+14
0.055,0,0,-0,1.00608e+15,1.04315e+14
0.0575,0,0,-0,9.96369e+14,1.10282e+14
0.06,0,0,-0,9.87731e+14,1.22018e+14
0.0625,0,0,-0,9.81226e+14,1.16364e+14
0.065,0,0,-0,1.0007e+15,1.15865e+14
0.0675,0,0,-0,9.76754e+14,1.17761e+14
0.07,0,0,-0,9.82307e+14,1.13254e+14
0.0725,0,0,-0,1.01454e+15,1.08734e+14
0.075,0,0,-0,9.90368e+14,1.04176e+14
0.0775,0,0,-0,1.03564e+15,1.07267e+14
0.08,0,0,-0,1.01e+15,1.07717e+14
0.0825,0,0,-0,1.00949e+15,1.02832e+14
0.085,0,0,-0,9.70756e+14,1.1643e+14
0.0875,0,0,-0,9.9444e+14,1.12341e+14
0.09,0,0,-0,1.0066e+15,1.1223e+14
0.0925,0,0,-0,9.85063e+14,1.18327e+14
0.095,0,0,-0,1.00533e+15,1.17535e+14
0.0975,0,0,-0,1.01692e+15,1.07762e+14
0.1,0,0,0,9.21306e+14,9.93934e+13
