x,phi,rho,ef,ndi,nde
0,0,0,0,9.90881e+14,4.94889e+14
0.0025,0,0,-0,1.02312e+15,5.90451e+14
0.005,0,0,-0,9.97025e+14,6.77911e+14
0.0075,0,0,-0,1.00113e+15,7.69158e+14
0.01,0,0,-0,9.9219e+14,8.21143e+14
0.0125,0,0,-0,9.96769e+14,8.91587e+14
0.015,0,0,-0,1.0187e+15,9.30202e+14
0.0175,0,0,-0,1.02392e+15,9.66802e+14
0.02,0,0,-0,1.00041e+15,9.70116e+14
0.0225,0,0,-0,9.89584e+14,1.00658e+15
0.025,0,0,-0,9.87796e+14,9.96903e+14
0.0275,0,0,-0,1.01365e+15,1.004e+15
0.03,0,0,-0,9.8931e+14,1.00068e+15
0.0325,0,0,-0,9.70365e+14,9.9691e+14
0.035,0,0,-0,9.71451e+14,9.96904e+14
0.0375,0,0,-0,9.88048e+14,9.74057e+14
0.04,0,0,-0,1.00768e+15,9.80007e+14
0.0425,0,0,-0,1.01806e+15,9.88316e+14
0.045,0,0,-0,9.97296e+14,9.93179e+14
0.0475,0,0,-0,1.01397e+15,9.68684e+14
0.05,0,0,-0,1.02397e+15,1.01455e+15
0.0525,0,0,-0,9.87505e+14,1.02969e+15
0.055,0,0,-0,1.00583e+15,9.89787e+14
0.0575,0,0,-0,1.0022e+15,9.78285e+14
0.06,0,0,-0,9.85316e+14,1.02735e+15
0.0625,0,0,-0,9.83927e+14,9.92664e+14
0.065,0,0,-0,9.96371e+14,9.94208e+14
0.0675,0,0,-0,9.81489e+14,9.89515e+14
0.07,0,0,-0,9.83432e+14,9.97024e+14
0.0725,0,0,-0,1.01101e+15,9.96229e+14
0.075,0,0,-0,9.92868e+14,9.7844e+14
0.0775,0,0,-0,1.03102e+15,9.9339e+14
0.08,0,0,-0,1.01331e+15,9.65883e+14
0.0825,0,0,-0,1.00787e+15,9.42653e+14
0.085,0,0,-0,9.72815e+14,9.53309e+14
0.0875,0,0,-0,9.93426e+14,9.27791e+14
0.09,0,0,-0,1.00346e+15,8.57826e+14
0.0925,0,0,-0,9.85126e+14,7.75951e+14
0.095,0,0,-0,1.00717e+15,6.91477e+14
0.0975,0,0,-0,1.02256e+15,5.90767e+14
0.1,0,0,0,1.02039e+15,5.09157e+14
