x,phi,rho,ef,ndi,nde
0,0,0,0,9.20867e+14,1.50508e+14
0.0025,0,0,-0,1.02006e+15,1.49334e+14
0.005,0,0,-0,9.99602e+14,1.5398e+14
0.0075,0,0,-0,1.00117e+15,1.46531e+14
0.01,0,0,-0,9.89131e+14,1.44162e+14
0.0125,0,0,-0,9.95672e+14,1.49962e+14
0.015,0,0,-0,1.02057e+15,1.41789e+14
0.0175,0,0,-0,1.02682e+15,1.40493e+14
0.02,0,0,-0,9.94856e+14,1.36401e+14
0.0225,0,0,-0,9.91275e+14,1.51591e+14
0.025,0,0,-0,9.92009e+14,1.51175e+14
0.0275,0,0,-0,1.01133e+15,1.48571e+14
0.03,0,0,-0,9.88716e+14,1.54152e+14
0.0325,0,0,-0,9.73125e+14,1.41849e+14
0.035,0,0,-0,9.71001e+14,1.43365e+14
0.0375,0,0,-0,9.86898e+14,1.58159e+14
0.04,0,0,-0,1.00806e+15,1.487e+14
0.0425,0,0,-0,1.01789e+15,1.51138e+14
0.045,0,0,-0,9.96274e+14,1.61517e+14
0.0475,0,0,-0,1.01435e+15,1.56292e+14
0.05,0,0,-0,1.0253e+15,1.58389e+14
0.0525,0,0,-0,9.89307e+14,1.58186e+14
0.055,0,0,-0,1.00665e+15,1.52951e+14
0.0575,0,0,-0,9.97429e+14,1.52363e+14
0.06,0,0,-0,9.87629e+14,1.39673e+14
0.0625,0,0,-0,9.81351e+14,1.47983e+14
0.065,0,0,-0,9.99883e+14,1.60832e+14
0.0675,0,0,-0,9.77869e+14,1.62104e+14
0.07,0,0,-0,9.82821e+14,1.54626e+14
0.0725,0,0,-0,1.01373e+15,1.44734e+14
0.075,0,0,-0,9.90392e+14,1.41813e+14
0.0775,0,0,-0,1.0351e+15,1.53458e+14
0.08,0,0,-0,1.01052e+15,1.51622e+14
0.0825,0,0,-0,1.00933e+15,1.40944e+14
0.085,0,0,-0,9.712e+14,1.47878e+14
0.0875,0,0,-0,9.93767e+14,1.45083e+14
0.09,0,0,-0,1.00628e+15,1.5188e+14
0.0925,0,0,-0,9.84766e+14,1.6409e+14
0.095,0,0,-0,1.00589e+15,1.48754e+14
0.0975,0,0,-0,1.01938e+15,1.50159e+14
0.1,0,0,0,9.47518e+14,1.51322e+14
