x,phi,rho,ef,ndi,nde
0,0,0,0,9.90859e+14,4.91527e+14
0.0025,0,0,-0,1.02312e+15,5.71953e+14
0.005,0,0,-0,9.97044e+14,6.48995e+14
0.0075,0,0,-0,1.00113e+15,7.1308e+14
0.01,0,0,-0,9.92157e+14,7.72102e+14
0.0125,0,0,-0,9.96761e+14,8.40317e+14
0.015,0,0,-0,1.01873e+15,8.87558e+14
0.0175,0,0,-0,1.02393e+15,9.01321e+14
0.02,0,0,-0,1.00036e+15,9.42563e+14
0.0225,0,0,-0,9.89604e+14,9.71966e+14
0.025,0,0,-0,9.87839e+14,9.84555e+14
0.0275,0,0,-0,1.01363e+15,9.97299e+14
0.03,0,0,-0,9.89289e+14,9.94415e+14
0.0325,0,0,-0,9.70414e+14,9.93661e+14
0.035,0,0,-0,9.71437e+14,9.95318e+14
0.0375,0,0,-0,9.8804e+14,9.68531e+14
0.04,0,0,-0,1.00767e+15,9.99561e+14
0.0425,0,0,-0,1.01808e+15,9.76096e+14
0.045,0,0,-0,9.9727e+14,1.00626e+15
0.0475,0,0,-0,1.01398e+15,9.82722e+14
0.05,0,0,-0,1.02399e+15,9.86803e+14
0.0525,0,0,-0,9.8752e+14,1.01504e+15
0.055,0,0,-0,1.00585e+15,1.01801e+15
0.0575,0,0,-0,1.00214e+15,9.83551e+14
0.06,0,0,-0,9.85349e+14,1.00733e+15
0.0625,0,0,-0,9.83885e+14,9.94126e+14
0.065,0,0,-0,9.96412e+14,9.94989e+14
0.0675,0,0,-0,9.81455e+14,9.84485e+14
0.07,0,0,-0,9.8343e+14,9.96167e+14
0.0725,0,0,-0,1.01104e+15,9.98917e+14
0.075,0,0,-0,9.92836e+14,9.61153e+14
0.0775,0,0,-0,1.03107e+15,9.71793e+14
0.08,0,0,-0,1.01328e+15,9.28943e+14
0.0825,0,0,-0,1.00788e+15,9.0065e+14
0.085,0,0,-0,9.72808e+14,8.76003e+14
0.0875,0,0,-0,9.93423e+14,8.83143e+14
0.09,0,0,-0,1.00349e+15,7.95421e+14
0.0925,0,0,-0,9.85128e+14,7.16464e+14
0.095,0,0,-0,1.00715e+15,6.63304e+14
0.0975,0,0,-0,1.02255e+15,5.74383e+14
0.1,0,0,0,1.018e+15,5.11389e+14
