x,phi,rho,ef,ndi,nde
0,0,0,0,9.01701e+14,1.18705e+14
0.0025,0,0,-0,1.01829e+15,1.15279e+14
0.005,0,0,-0,1.00049e+15,1.12951e+14
0.0075,0,0,-0,1.00108e+15,1.1496e+14
0.01,0,0,-0,9.88333e+14,1.1805e+14
0.0125,0,0,-0,9.95594e+14,1.15955e+14
0.015,0,0,-0,1.02053e+15,1.1321e+14
0.0175,0,0,-0,1.0279e+15,1.27005e+14
0.02,0,0,-0,9.936e+14,1.21821e+14
0.0225,0,0,-0,9.91334e+14,1.21588e+14
0.025,0,0,-0,9.93438e+14,1.15816e+14
0.0275,0,0,-0,1.01023e+15,1.22439e+14
0.03,0,0,-0,9.89068e+14,1.08884e+14
0.0325,0,0,-0,9.73588e+14,1.14327e+14
0.035,0,0,-0,9.71049e+14,1.28685e+14
0.0375,0,0,-0,9.86592e+14,1.21746e+14
0.04,0,0,-0,1.00804e+15,1.21278e+14
0.0425,0,0,-0,1.01778e+15,1.17712e+14
0.045,0,0,-0,9.96512e+14,1.22348e+14
0.0475,0,0,-0,1.01394e+15,1.24795e+14
0.05,0,0,-0,1.02538e+15,1.16988e+14
0.0525,0,0,-0,9.90553e+14,1.20758e+14
0.055,0,0,-0,1.00627e+15,1.22414e+14
0.0575,0,0,-0,9.96624e+14,1.16827e+14
0.06,0,0,-0,9.87706e+14,1.21609e+14
0.0625,0,0,-0,9.8128e+14,1.30222e+14
0.065,0,0,-0,1.00051e+15,1.34022e+14
0.0675,0,0,-0,9.77019e+14,1.17033e+14
0.07,0,0,-0,9.82457e+14,1.17285e+14
0.0725,0,0,-0,1.01432e+15,1.0958e+14
0.075,0,0,-0,9.90369e+14,1.19705e+14
0.0775,0,0,-0,1.03547e+15,1.15664e+14
0.08,0,0,-0,1.01019e+15,1.20845e+14
0.0825,0,0,-0,1.00944e+15,1.2182e+14
0.085,0,0,-0,9.70895e+14,1.15341e+14
0.0875,0,0,-0,9.94155e+14,1.31007e+14
0.09,0,0,-0,1.0066e+15,1.22421e+14
0.0925,0,0,-0,9.84951e+14,1.18493e+14
0.095,0,0,-0,1.00546e+15,1.11223e+14
0.0975,0,0,-0,1.01772e+15,1.17929e+14
0.1,0,0,0,9.26379e+14,1.17226e+14
