x,phi,rho,ef,ndi,nde
0,0,0,0,9.53535e+14,2.62628e+14
0.0025,0,0,-0,1.02223e+15,2.53333e+14
0.005,0,0,-0,9.98328e+14,2.45457e+14
0.0075,0,0,-0,1.00094e+15,2.61368e+14
0.01,0,0,-0,9.90623e+14,2.66957e+14
0.0125,0,0,-0,9.96135e+14,2.65889e+14
0.015,0,0,-0,1.02011e+15,2.49526e+14
0.0175,0,0,-0,1.02513e+15,2.62985e+14
0.02,0,0,-0,9.97441e+14,2.59658e+14
0.0225,0,0,-0,9.90582e+14,2.64033e+14
0.025,0,0,-0,9.90104e+14,2.66511e+14
0.0275,0,0,-0,1.01244e+15,2.75778e+14
0.03,0,0,-0,9.88784e+14,2.65432e+14
0.0325,0,0,-0,9.72152e+14,2.429e+14
0.035,0,0,-0,9.70819e+14,2.55697e+14
0.0375,0,0,-0,9.87737e+14,2.70189e+14
0.04,0,0,-0,1.00765e+15,2.7385e+14
0.0425,0,0,-0,1.0182e+15,2.59612e+14
0.045,0,0,-0,9.96443e+14,2.55444e+14
0.0475,0,0,-0,1.0144e+15,2.60196e+14
0.05,0,0,-0,1.02483e+15,2.62591e+14
0.0525,0,0,-0,9.88251e+14,2.67201e+14
0.055,0,0,-0,1.00647e+15,2.77781e+14
0.0575,0,0,-0,9.99376e+14,2.69984e+14
0.06,0,0,-0,9.86916e+14,2.73436e+14
0.0625,0,0,-0,9.8205e+14,2.89108e+14
0.065,0,0,-0,9.98442e+14,2.64264e+14
0.0675,0,0,-0,9.79594e+14,2.68857e+14
0.07,0,0,-0,9.83137e+14,2.68131e+14
0.0725,0,0,-0,1.01271e+15,2.52613e+14
0.075,0,0,-0,9.90929e+14,2.60347e+14
0.0775,0,0,-0,1.0337e+15,2.73424e+14
0.08,0,0,-0,1.01174e+15,2.59963e+14
0.0825,0,0,-0,1.00865e+15,2.53431e+14
0.085,0,0,-0,9.71975e+14,2.57597e+14
0.0875,0,0,-0,9.93471e+14,2.39707e+14
0.09,0,0,-0,1.00505e+15,2.49791e+14
0.0925,0,0,-0,9.8493e+14,2.58667e+14
0.095,0,0,-0,1.00643e+15,2.55201e+14
0.0975,0,0,-0,1.02139e+15,2.58435e+14
0.1,0,0,0,9.81098e+14,2.63485e+14
