x,phi,rho,ef,ndi,nde
0,0,0,0,9.88368e+14,4.99801e+14
0.0025,0,0,-0,1.0231e+15,5.2161e+14
0.005,0,0,-0,9.97147e+14,5.7999e+14
0.0075,0,0,-0,1.0011e+15,6.27195e+14
0.01,0,0,-0,9.92001e+14,6.4182e+14
0.0125,0,0,-0,9.96719e+14,6.84687e+14
0.015,0,0,-0,1.01888e+15,7.07893e+14
0.0175,0,0,-0,1.02402e+15,7.64374e+14
0.02,0,0,-0,1.00009e+15,7.77417e+14
0.0225,0,0,-0,9.89719e+14,7.92924e+14
0.025,0,0,-0,9.88042e+14,8.32895e+14
0.0275,0,0,-0,1.01353e+15,8.45522e+14
0.03,0,0,-0,9.89187e+14,8.60197e+14
0.0325,0,0,-0,9.70653e+14,8.74587e+14
0.035,0,0,-0,9.71352e+14,9.20709e+14
0.0375,0,0,-0,9.88021e+14,9.2369e+14
0.04,0,0,-0,1.0076e+15,9.32694e+14
0.0425,0,0,-0,1.01819e+15,9.36055e+14
0.045,0,0,-0,9.97149e+14,9.48515e+14
0.0475,0,0,-0,1.01402e+15,9.90515e+14
0.05,0,0,-0,1.02406e+15,9.92853e+14
0.0525,0,0,-0,9.87615e+14,9.5682e+14
0.055,0,0,-0,1.00588e+15,9.38325e+14
0.0575,0,0,-0,1.0019e+15,9.41382e+14
0.06,0,0,-0,9.85514e+14,9.35533e+14
0.0625,0,0,-0,9.83669e+14,9.2162e+14
0.065,0,0,-0,9.96618e+14,8.97397e+14
0.0675,0,0,-0,9.81303e+14,9.15444e+14
0.07,0,0,-0,9.83399e+14,8.83922e+14
0.0725,0,0,-0,1.01117e+15,8.49589e+14
0.075,0,0,-0,9.92668e+14,8.27991e+14
0.0775,0,0,-0,1.03132e+15,8.15465e+14
0.08,0,0,-0,1.01312e+15,7.91131e+14
0.0825,0,0,-0,1.00796e+15,7.53142e+14
0.085,0,0,-0,9.72749e+14,7.06273e+14
0.0875,0,0,-0,9.93414e+14,6.81189e+14
0.09,0,0,-0,1.00363e+15,6.4758e+14
0.0925,0,0,-0,9.85138e+14,6.22803e+14
0.095,0,0,-0,1.00704e+15,5.55564e+14
0.0975,0,0,-0,1.02252e+15,5.33106e+14
0.1,0,0,0,1.01241e+15,4.89769e+14
