x,phi,rho,ef,ndi,nde
0,0,0,0,9.28987e+14,1.59088e+14
0.0025,0,0,-0,1.02059e+15,1.56676e+14
0.005,0,0,-0,9.99321e+14,1.65643e+14
0.0075,0,0,-0,1.00116e+15,1.72932e+14
0.01,0,0,-0,9.89408e+14,1.63307e+14
0.0125,0,0,-0,9.95731e+14,1.59943e+14
0.015,0,0,-0,1.02054e+15,1.58381e+14
0.0175,0,0,-0,1.02647e+15,1.58677e+14
0.02,0,0,-0,9.95302e+14,1.58858e+14
0.0225,0,0,-0,9.91245e+14,1.56628e+14
0.025,0,0,-0,9.91521e+14,1.5884e+14
0.0275,0,0,-0,1.01163e+15,1.63218e+14
0.03,0,0,-0,9.8874e+14,1.59703e+14
0.0325,0,0,-0,9.72825e+14,1.59344e+14
0.035,0,0,-0,9.71042e+14,1.63428e+14
0.0375,0,0,-0,9.87021e+14,1.63016e+14
0.04,0,0,-0,1.00803e+15,1.66012e+14
0.0425,0,0,-0,1.01797e+15,1.73257e+14
0.045,0,0,-0,9.96221e+14,1.68545e+14
0.0475,0,0,-0,1.01439e+15,1.81006e+14
0.05,0,0,-0,1.02533e+15,1.6814e+14
0.0525,0,0,-0,9.88967e+14,1.64953e+14
0.055,0,0,-0,1.00664e+15,1.76088e+14
0.0575,0,0,-0,9.97784e+14,1.61088e+14
0.06,0,0,-0,9.87575e+14,1.68702e+14
0.0625,0,0,-0,9.81429e+14,1.74982e+14
0.065,0,0,-0,9.99566e+14,1.68134e+14
0.0675,0,0,-0,9.78265e+14,1.63954e+14
0.07,0,0,-0,9.82902e+14,1.63691e+14
0.0725,0,0,-0,1.01349e+15,1.65014e+14
0.075,0,0,-0,9.90468e+14,1.6048e+14
0.0775,0,0,-0,1.03492e+15,1.56804e+14
0.08,0,0,-0,1.01064e+15,1.58517e+14
0.0825,0,0,-0,1.00925e+15,1.7045e+14
0.085,0,0,-0,9.71386e+14,1.77324e+14
0.0875,0,0,-0,9.93641e+14,1.58125e+14
0.09,0,0,-0,1.0061e+15,1.67245e+14
0.0925,0,0,-0,9.8473e+14,1.69873e+14
0.095,0,0,-0,1.00603e+15,1.60922e+14
0.0975,0,0,-0,1.01986e+15,1.6357e+14
0.1,0,0,0,9.53923e+14,1.53977e+14
