x,phi,rho,ef,ndi,nde
0,0,0,0,8.72422e+14,8.55524e+13
0.0025,0,0,-0,1.01386e+15,8.86579e+13
0.005,0,0,-0,1.00227e+15,8.82606e+13
0.0075,0,0,-0,1.00089e+15,8.51788e+13
0.01,0,0,-0,9.86881e+14,7.40728e+13
0.0125,0,0,-0,9.95176e+14,7.55883e+13
0.015,0,0,-0,1.02062e+15,8.37312e+13
0.0175,0,0,-0,1.02992e+15,8.36692e+13
0.02,0,0,-0,9.90665e+14,9.06436e+13
0.0225,0,0,-0,9.9251e+14,8.3818e+13
0.025,0,0,-0,9.95387e+14,9.41562e+13
0.0275,0,0,-0,1.00843e+15,7.76713e+13
0.03,0,0,-0,9.8969e+14,8.44465e+13
0.0325,0,0,-0,9.74397e+14,8.56495e+13
0.035,0,0,-0,9.71885e+14,8.97778e+13
0.0375,0,0,-0,9.85344e+14,8.54335e+13
0.04,0,0,-0,1.00776e+15,8.16577e+13
0.0425,0,0,-0,1.0179e+15,8.33374e+13
0.045,0,0,-0,9.9742e+14,8.5562e+13
0.0475,0,0,-0,1.01234e+15,8.52937e+13
0.05,0,0,-0,1.02576e+15,9.2716e+13
0.0525,0,0,-0,9.93252e+14,8.37925e+13
0.055,0,0,-0,1.00496e+15,7.91757e+13
0.0575,0,0,-0,9.95635e+14,8.57127e+13
0.06,0,0,-0,9.87798e+14,9.01851e+13
0.0625,0,0,-0,9.81073e+14,8.81878e+13
0.065,0,0,-0,1.00127e+15,8.70041e+13
0.0675,0,0,-0,9.7569e+14,8.64083e+13
0.07,0,0,-0,9.82019e+14,8.37674e+13
0.0725,0,0,-0,1.01507e+15,8.31644e+13
0.075,0,0,-0,9.90524e+14,8.99466e+13
0.0775,0,0,-0,1.03635e+15,8.88302e+13
0.08,0,0,-0,1.00915e+15,8.63284e+13
0.0825,0,0,-0,1.00981e+15,8.1588e+13
0.085,0,0,-0,9.70122e+14,8.5449e+13
0.0875,0,0,-0,9.9567e+14,8.25936e+13
0.09,0,0,-0,1.00659e+15,9.23243e+13
0.0925,0,0,-0,9.85524e+14,8.39693e+13
0.095,0,0,-0,1.00444e+15,7.89644e+13
0.0975,0,0,-0,1.01336e+15,8.13838e+13
0.1,0,0,0,9.04743e+14,8.14532e+13
