x,phi,rho,ef,ndi,nde
0,0,0,0,9.03087e+14,1.25694e+14
0.0025,0,0,-0,1.01845e+15,1.15591e+14
0.005,0,0,-0,1.0004e+15,1.16548e+14
0.0075,0,0,-0,1.0011e+15,1.12644e+14
0.01,0,0,-0,9.88389e+14,1.21823e+14
0.0125,0,0,-0,9.95604e+14,1.16307e+14
0.015,0,0,-0,1.02053e+15,1.16167e+14
0.0175,0,0,-0,1.02782e+15,1.24896e+14
0.02,0,0,-0,9.93701e+14,1.26947e+14
0.0225,0,0,-0,9.91309e+14,1.21355e+14
0.025,0,0,-0,9.93345e+14,1.23274e+14
0.0275,0,0,-0,1.01032e+15,1.19239e+14
0.03,0,0,-0,9.89028e+14,1.12807e+14
0.0325,0,0,-0,9.73572e+14,1.17059e+14
0.035,0,0,-0,9.71025e+14,1.29138e+14
0.0375,0,0,-0,9.8662e+14,1.2364e+14
0.04,0,0,-0,1.00805e+15,1.2229e+14
0.0425,0,0,-0,1.01779e+15,1.20179e+14
0.045,0,0,-0,9.96483e+14,1.25671e+14
0.0475,0,0,-0,1.01398e+15,1.26066e+14
0.05,0,0,-0,1.02538e+15,1.18625e+14
0.0525,0,0,-0,9.90454e+14,1.24202e+14
0.055,0,0,-0,1.00631e+15,1.253e+14
0.0575,0,0,-0,9.9668e+14,1.17329e+14
0.06,0,0,-0,9.877e+14,1.23072e+14
0.0625,0,0,-0,9.81283e+14,1.33529e+14
0.065,0,0,-0,1.00047e+15,1.35174e+14
0.0675,0,0,-0,9.77066e+14,1.17629e+14
0.07,0,0,-0,9.82488e+14,1.18101e+14
0.0725,0,0,-0,1.01428e+15,1.12279e+14
0.075,0,0,-0,9.90365e+14,1.21448e+14
0.0775,0,0,-0,1.03543e+15,1.19923e+14
0.08,0,0,-0,1.01024e+15,1.23945e+14
0.0825,0,0,-0,1.00942e+15,1.208e+14
0.085,0,0,-0,9.7092e+14,1.22318e+14
0.0875,0,0,-0,9.94107e+14,1.29521e+14
0.09,0,0,-0,1.0066e+15,1.23716e+14
0.0925,0,0,-0,9.84921e+14,1.16674e+14
0.095,0,0,-0,1.00549e+15,1.15503e+14
0.0975,0,0,-0,1.01787e+15,1.18903e+14
0.1,0,0,0,9.30127e+14,1.14238e+14
