x,phi,rho,ef,ndi,nde
0,0,0,0,8.73689e+14,8.18944e+13
0.0025,0,0,-0,1.01407e+15,8.94168e+13
0.005,0,0,-0,1.00221e+15,8.81268e+13
0.0075,0,0,-0,1.00089e+15,8.76041e+13
0.01,0,0,-0,9.8693e+14,7.78193e+13
0.0125,0,0,-0,9.95197e+14,7.47489e+13
0.015,0,0,-0,1.02062e+15,8.35162e+13
0.0175,0,0,-0,1.02984e+15,8.46511e+13
0.02,0,0,-0,9.90785e+14,9.05429e+13
0.0225,0,0,-0,9.92456e+14,8.52633e+13
0.025,0,0,-0,9.95309e+14,9.56027e+13
0.0275,0,0,-0,1.00851e+15,7.92586e+13
0.03,0,0,-0,9.89665e+14,8.56992e+13
0.0325,0,0,-0,9.74359e+14,8.53746e+13
0.035,0,0,-0,9.71865e+14,9.10021e+13
0.0375,0,0,-0,9.85383e+14,8.54676e+13
0.04,0,0,-0,1.00775e+15,8.40226e+13
0.0425,0,0,-0,1.01791e+15,8.51554e+13
0.045,0,0,-0,9.97381e+14,8.60441e+13
0.0475,0,0,-0,1.01241e+15,8.47981e+13
0.05,0,0,-0,1.02574e+15,9.49231e+13
0.0525,0,0,-0,9.93149e+14,8.41023e+13
0.055,0,0,-0,1.00501e+15,8.08275e+13
0.0575,0,0,-0,9.95666e+14,8.68027e+13
0.06,0,0,-0,9.87805e+14,8.95674e+13
0.0625,0,0,-0,9.81079e+14,9.14884e+13
0.065,0,0,-0,1.00123e+15,8.62626e+13
0.0675,0,0,-0,9.75759e+14,8.77218e+13
0.07,0,0,-0,9.82002e+14,8.54802e+13
0.0725,0,0,-0,1.01506e+15,8.38558e+13
0.075,0,0,-0,9.90519e+14,9.20808e+13
0.0775,0,0,-0,1.0363e+15,9.00409e+13
0.08,0,0,-0,1.00921e+15,8.44451e+13
0.0825,0,0,-0,1.00978e+15,8.41259e+13
0.085,0,0,-0,9.70153e+14,8.68413e+13
0.0875,0,0,-0,9.95603e+14,8.42461e+13
0.09,0,0,-0,1.00661e+15,9.21728e+13
0.0925,0,0,-0,9.85486e+14,8.28354e+13
0.095,0,0,-0,1.00449e+15,8.11265e+13
0.0975,0,0,-0,1.01354e+15,8.22459e+13
0.1,0,0,0,9.05197e+14,8.9892e+13
