x,phi,rho,ef,ndi,nde
0,0,0,0,9.83532e+14,4.84623e+14
0.0025,0,0,-0,1.02304e+15,5.32732e+14
0.005,0,0,-0,9.97281e+14,5.27512e+14
0.0075,0,0,-0,1.00108e+15,5.50765e+14
0.01,0,0,-0,9.91813e+14,5.78657e+14
0.0125,0,0,-0,9.96671e+14,5.95739e+14
0.015,0,0,-0,1.01904e+15,6.04633e+14
0.0175,0,0,-0,1.02414e+15,6.33364e+14
0.02,0,0,-0,9.99744e+14,6.60581e+14
0.0225,0,0,-0,9.89863e+14,6.81681e+14
0.025,0,0,-0,9.88275e+14,6.95637e+14
0.0275,0,0,-0,1.01343e+15,7.15029e+14
0.03,0,0,-0,9.89075e+14,7.2633e+14
0.0325,0,0,-0,9.7091e+14,7.12857e+14
0.035,0,0,-0,9.71256e+14,7.58296e+14
0.0375,0,0,-0,9.88014e+14,7.6234e+14
0.04,0,0,-0,1.00751e+15,7.73561e+14
0.0425,0,0,-0,1.01829e+15,7.6693e+14
0.045,0,0,-0,9.97015e+14,7.65499e+14
0.0475,0,0,-0,1.01408e+15,7.78442e+14
0.05,0,0,-0,1.02414e+15,7.78503e+14
0.0525,0,0,-0,9.87746e+14,7.90082e+14
0.055,0,0,-0,1.0059e+15,7.77281e+14
0.0575,0,0,-0,1.00159e+15,7.89283e+14
0.06,0,0,-0,9.85719e+14,7.67959e+14
0.0625,0,0,-0,9.83398e+14,7.51121e+14
0.065,0,0,-0,9.96882e+14,7.54631e+14
0.0675,0,0,-0,9.8113e+14,7.49762e+14
0.07,0,0,-0,9.83332e+14,7.1806e+14
0.0725,0,0,-0,1.01135e+15,7.06943e+14
0.075,0,0,-0,9.92459e+14,6.92605e+14
0.0775,0,0,-0,1.03163e+15,6.7087e+14
0.08,0,0,-0,1.01291e+15,6.60781e+14
0.0825,0,0,-0,1.00808e+15,6.37621e+14
0.085,0,0,-0,9.72671e+14,6.18522e+14
0.0875,0,0,-0,9.93389e+14,6.16401e+14
0.09,0,0,-0,1.00381e+15,5.85413e+14
0.0925,0,0,-0,9.85155e+14,5.74544e+14
0.095,0,0,-0,1.0069e+15,5.36713e+14
0.0975,0,0,-0,1.02248e+15,5.25037e+14
0.1,0,0,0,1.00844e+15,4.93141e+14
