x,phi,rho,ef,ndi,nde
0,0,0,0,8.82731e+14,9.88869e+13
0.0025,0,0,-0,1.01598e+15,9.5786e+13
0.005,0,0,-0,1.00154e+15,9.81504e+13
0.0075,0,0,-0,1.00096e+15,9.99196e+13
0.01,0,0,-0,9.87425e+14,1.00819e+14
0.0125,0,0,-0,9.95388e+14,9.58025e+13
0.015,0,0,-0,1.02063e+15,8.89052e+13
0.0175,0,0,-0,1.029e+15,9.70914e+13
0.02,0,0,-0,9.92044e+14,9.07058e+13
0.0225,0,0,-0,9.91881e+14,9.23991e+13
0.025,0,0,-0,9.94568e+14,1.03496e+14
0.0275,0,0,-0,1.00921e+15,9.75606e+13
0.03,0,0,-0,9.89459e+14,9.96601e+13
0.0325,0,0,-0,9.74053e+14,9.6021e+13
0.035,0,0,-0,9.71463e+14,1.00166e+14
0.0375,0,0,-0,9.85966e+14,9.18123e+13
0.04,0,0,-0,1.0078e+15,1.00402e+14
0.0425,0,0,-0,1.01784e+15,9.96408e+13
0.045,0,0,-0,9.97033e+14,9.84939e+13
0.0475,0,0,-0,1.01313e+15,9.60946e+13
0.05,0,0,-0,1.02551e+15,9.32521e+13
0.0525,0,0,-0,9.92052e+14,1.02754e+14
0.055,0,0,-0,1.00566e+15,9.8098e+13
0.0575,0,0,-0,9.95939e+14,9.14219e+13
0.06,0,0,-0,9.87799e+14,9.81206e+13
0.0625,0,0,-0,9.81155e+14,1.05046e+14
0.065,0,0,-0,1.00097e+15,1.01836e+14
0.0675,0,0,-0,9.76301e+14,9.99692e+13
0.07,0,0,-0,9.82017e+14,1.00642e+14
0.0725,0,0,-0,1.01497e+15,9.85503e+13
0.075,0,0,-0,9.90367e+14,9.86028e+13
0.0775,0,0,-0,1.03596e+15,9.79117e+13
0.08,0,0,-0,1.00961e+15,9.63906e+13
0.0825,0,0,-0,1.00963e+15,9.48693e+13
0.085,0,0,-0,9.70462e+14,8.91487e+13
0.0875,0,0,-0,9.95003e+14,9.77291e+13
0.09,0,0,-0,1.00662e+15,9.54698e+13
0.0925,0,0,-0,9.85264e+14,9.38908e+13
0.095,0,0,-0,1.00495e+15,1.01025e+14
0.0975,0,0,-0,1.01532e+15,1.03261e+14
0.1,0,0,0,9.17009e+14,9.9284e+13
