x,phi,rho,ef,ndi,nde
0,0,0,0,9.77923e+14,4.51996e+14
0.0025,0,0,-0,1.02293e+15,4.6811e+14
0.005,0,0,-0,9.97459e+14,4.70455e+14
0.0075,0,0,-0,1.00106e+15,4.79802e+14
0.01,0,0,-0,9.9161e+14,4.96997e+14
0.0125,0,0,-0,9.96575e+14,5.18374e+14
0.015,0,0,-0,1.01926e+15,5.33226e+14
0.0175,0,0,-0,1.02428e+15,5.4874e+14
0.02,0,0,-0,9.99332e+14,5.50855e+14
0.0225,0,0,-0,9.90055e+14,5.48934e+14
0.025,0,0,-0,9.88537e+14,5.53892e+14
0.0275,0,0,-0,1.0133e+15,5.89096e+14
0.03,0,0,-0,9.88966e+14,5.68222e+14
0.0325,0,0,-0,9.71209e+14,5.99168e+14
0.035,0,0,-0,9.71135e+14,5.8576e+14
0.0375,0,0,-0,9.8799e+14,5.85009e+14
0.04,0,0,-0,1.00745e+15,5.86436e+14
0.0425,0,0,-0,1.01836e+15,5.91236e+14
0.045,0,0,-0,9.96871e+14,5.73639e+14
0.0475,0,0,-0,1.01417e+15,5.96475e+14
0.05,0,0,-0,1.02424e+15,6.14989e+14
0.0525,0,0,-0,9.87858e+14,6.00355e+14
0.055,0,0,-0,1.00596e+15,5.83544e+14
0.0575,0,0,-0,1.00125e+15,5.86257e+14
0.06,0,0,-0,9.85932e+14,6.07582e+14
0.0625,0,0,-0,9.83094e+14,6.18707e+14
0.065,0,0,-0,9.97193e+14,5.80509e+14
0.0675,0,0,-0,9.80913e+14,5.74355e+14
0.07,0,0,-0,9.83229e+14,5.97775e+14
0.0725,0,0,-0,1.01161e+15,5.7632e+14
0.075,0,0,-0,9.92207e+14,5.72298e+14
0.0775,0,0,-0,1.03198e+15,5.36226e+14
0.08,0,0,-0,1.0127e+15,5.49633e+14
0.0825,0,0,-0,1.00819e+15,5.37372e+14
0.085,0,0,-0,9.72561e+14,5.00267e+14
0.0875,0,0,-0,9.93403e+14,4.84014e+14
0.09,0,0,-0,1.00398e+15,5.12279e+14
0.0925,0,0,-0,9.85185e+14,5.11375e+14
0.095,0,0,-0,1.00677e+15,4.8705e+14
0.0975,0,0,-0,1.02238e+15,4.59107e+14
0.1,0,0,0,1.00055e+15,4.43123e+14
