x,phi,rho,ef,ndi,nde
0,0,0,0,9.6362e+14,3.46139e+14
0.0025,0,0,-0,1.02261e+15,3.52017e+14
0.005,0,0,-0,9.97928e+14,3.45649e+14
0.0075,0,0,-0,1.00098e+15,3.34071e+14
0.01,0,0,-0,9.91122e+14,3.49711e+14
0.0125,0,0,-0,9.9631e+14,3.43371e+14
0.015,0,0,-0,1.01975e+15,3.43895e+14
0.0175,0,0,-0,1.02467e+15,3.5858e+14
0.02,0,0,-0,9.98347e+14,3.61792e+14
0.0225,0,0,-0,9.90389e+14,3.53091e+14
0.025,0,0,-0,9.89295e+14,3.47149e+14
0.0275,0,0,-0,1.01291e+15,3.57288e+14
0.03,0,0,-0,9.88775e+14,3.75425e+14
0.0325,0,0,-0,9.71805e+14,3.66474e+14
0.035,0,0,-0,9.70905e+14,3.75989e+14
0.0375,0,0,-0,9.8788e+14,3.70633e+14
0.04,0,0,-0,1.00751e+15,3.5579e+14
0.0425,0,0,-0,1.01835e+15,3.5654e+14
0.045,0,0,-0,9.96601e+14,3.55418e+14
0.0475,0,0,-0,1.01432e+15,3.67719e+14
0.05,0,0,-0,1.02453e+15,3.57594e+14
0.0525,0,0,-0,9.88051e+14,3.62037e+14
0.055,0,0,-0,1.00625e+15,3.83157e+14
0.0575,0,0,-0,1.00025e+15,3.65158e+14
0.06,0,0,-0,9.86491e+14,3.61332e+14
0.0625,0,0,-0,9.82472e+14,3.72747e+14
0.065,0,0,-0,9.97906e+14,3.72504e+14
0.0675,0,0,-0,9.80224e+14,3.60228e+14
0.07,0,0,-0,9.83152e+14,3.6563e+14
0.0725,0,0,-0,1.0122e+15,3.7161e+14
0.075,0,0,-0,9.91517e+14,3.59626e+14
0.0775,0,0,-0,1.03285e+15,3.4948e+14
0.08,0,0,-0,1.01229e+15,3.5673e+14
0.0825,0,0,-0,1.00837e+15,3.44423e+14
0.085,0,0,-0,9.72291e+14,3.64038e+14
0.0875,0,0,-0,9.93418e+14,3.3843e+14
0.09,0,0,-0,1.00451e+15,3.55598e+14
0.0925,0,0,-0,9.85103e+14,3.47164e+14
0.095,0,0,-0,1.00654e+15,3.45418e+14
0.0975,0,0,-0,1.02197e+15,3.36156e+14
0.1,0,0,0,9.915e+14,3.29735e+14
