x,phi,rho,ef,ndi,nde
0,0,0,0,8.77397e+14,9.98482e+13
0.0025,0,0,-0,1.01476e+15,9.17892e+13
0.005,0,0,-0,1.00199e+15,9.14046e+13
0.0075,0,0,-0,1.00091e+15,9.12861e+13
0.01,0,0,-0,9.87082e+14,8.80904e+13
0.0125,0,0,-0,9.95289e+14,8.1798e+13
0.015,0,0,-0,1.02063e+15,7.98202e+13
0.0175,0,0,-0,1.02952e+15,8.86961e+13
0.02,0,0,-0,9.91237e+14,8.90902e+13
0.0225,0,0,-0,9.92253e+14,9.19501e+13
0.025,0,0,-0,9.95041e+14,9.64547e+13
0.0275,0,0,-0,1.00877e+15,8.92224e+13
0.03,0,0,-0,9.89601e+14,8.63795e+13
0.0325,0,0,-0,9.74234e+14,8.8502e+13
0.035,0,0,-0,9.71754e+14,9.59504e+13
0.0375,0,0,-0,9.85566e+14,8.39203e+13
0.04,0,0,-0,1.00775e+15,9.08507e+13
0.0425,0,0,-0,1.01792e+15,9.31386e+13
0.045,0,0,-0,9.97247e+14,8.84671e+13
0.0475,0,0,-0,1.01266e+15,8.63526e+13
0.05,0,0,-0,1.02566e+15,9.59031e+13
0.0525,0,0,-0,9.92772e+14,8.77433e+13
0.055,0,0,-0,1.00522e+15,9.06695e+13
0.0575,0,0,-0,9.9577e+14,8.88112e+13
0.06,0,0,-0,9.87826e+14,8.51859e+13
0.0625,0,0,-0,9.81084e+14,1.02518e+14
0.065,0,0,-0,1.00115e+15,8.75584e+13
0.0675,0,0,-0,9.75945e+14,9.17265e+13
0.07,0,0,-0,9.8198e+14,8.94009e+13
0.0725,0,0,-0,1.01506e+15,9.30559e+13
0.075,0,0,-0,9.90482e+14,9.54644e+13
0.0775,0,0,-0,1.03614e+15,8.82975e+13
0.08,0,0,-0,1.00938e+15,8.58041e+13
0.0825,0,0,-0,1.00972e+15,9.46599e+13
0.085,0,0,-0,9.70253e+14,8.68886e+13
0.0875,0,0,-0,9.95395e+14,8.84961e+13
0.09,0,0,-0,1.00665e+15,9.03316e+13
0.0925,0,0,-0,9.85371e+14,8.5779e+13
0.095,0,0,-0,1.00467e+15,8.56908e+13
0.0975,0,0,-0,1.01417e+15,8.8616e+13
0.1,0,0,0,9.07187e+14,9.42239e+13
