x,phi,rho,ef,ndi,nde
0,0,0,0,9.6997e+14,3.77257e+14
0.0025,0,0,-0,1.02273e+15,3.81001e+14
0.005,0,0,-0,9.97756e+14,3.91053e+14
0.0075,0,0,-0,1.00101e+15,4.09267e+14
0.01,0,0,-0,9.91289e+14,3.94396e+14
0.0125,0,0,-0,9.96404e+14,3.99486e+14
0.015,0,0,-0,1.0196e+15,4.17493e+14
0.0175,0,0,-0,1.02452e+15,4.07368e+14
0.02,0,0,-0,9.98685e+14,3.86077e+14
0.0225,0,0,-0,9.90303e+14,4.09111e+14
0.025,0,0,-0,9.88998e+14,4.16939e+14
0.0275,0,0,-0,1.01306e+15,4.15772e+14
0.03,0,0,-0,9.88845e+14,4.21925e+14
0.0325,0,0,-0,9.71602e+14,4.31843e+14
0.035,0,0,-0,9.70974e+14,4.16471e+14
0.0375,0,0,-0,9.87923e+14,4.16591e+14
0.04,0,0,-0,1.00746e+15,4.25699e+14
0.0425,0,0,-0,1.01838e+15,4.22386e+14
0.045,0,0,-0,9.96695e+14,4.25491e+14
0.0475,0,0,-0,1.01426e+15,4.19841e+14
0.05,0,0,-0,1.02444e+15,4.10336e+14
0.0525,0,0,-0,9.87973e+14,4.21033e+14
0.055,0,0,-0,1.00615e+15,4.37594e+14
0.0575,0,0,-0,1.0006e+15,4.28939e+14
0.06,0,0,-0,9.86301e+14,4.27188e+14
0.0625,0,0,-0,9.82668e+14,4.33498e+14
0.065,0,0,-0,9.97675e+14,4.14613e+14
0.0675,0,0,-0,9.80485e+14,4.23267e+14
0.07,0,0,-0,9.83146e+14,4.37897e+14
0.0725,0,0,-0,1.012e+15,4.09181e+14
0.075,0,0,-0,9.91764e+14,4.20393e+14
0.0775,0,0,-0,1.03256e+15,4.20697e+14
0.08,0,0,-0,1.01242e+15,4.10277e+14
0.0825,0,0,-0,1.0083e+15,4.01547e+14
0.085,0,0,-0,9.72386e+14,3.83077e+14
0.0875,0,0,-0,9.93425e+14,3.9491e+14
0.09,0,0,-0,1.00432e+15,4.06491e+14
0.0925,0,0,-0,9.85137e+14,3.98482e+14
0.095,0,0,-0,1.00661e+15,3.84042e+14
0.0975,0,0,-0,1.02214e+15,3.80958e+14
0.1,0,0,0,9.94465e+14,3.91081e+14
