x,phi,rho,ef,ndi,nde
0,0,0,0,9.71557e+14,3.94872e+14
0.0025,0,0,-0,1.02277e+15,3.89594e+14
0.005,0,0,-0,9.97704e+14,3.94939e+14
0.0075,0,0,-0,1.00101e+15,4.26704e+14
0.01,0,0,-0,9.91346e+14,4.21145e+14
0.0125,0,0,-0,9.9644e+14,4.08681e+14
0.015,0,0,-0,1.01953e+15,4.38846e+14
0.0175,0,0,-0,1.02448e+15,4.44137e+14
0.02,0,0,-0,9.98795e+14,4.251e+14
0.0225,0,0,-0,9.90265e+14,4.24245e+14
0.025,0,0,-0,9.8891e+14,4.16506e+14
0.0275,0,0,-0,1.01311e+15,4.46417e+14
0.03,0,0,-0,9.88865e+14,4.41448e+14
0.0325,0,0,-0,9.71532e+14,4.60261e+14
0.035,0,0,-0,9.71002e+14,4.35545e+14
0.0375,0,0,-0,9.87936e+14,4.42469e+14
0.04,0,0,-0,1.00745e+15,4.47285e+14
0.0425,0,0,-0,1.01839e+15,4.44977e+14
0.045,0,0,-0,9.9673e+14,4.50737e+14
0.0475,0,0,-0,1.01424e+15,4.40377e+14
0.05,0,0,-0,1.02439e+15,4.36651e+14
0.0525,0,0,-0,9.87954e+14,4.4359e+14
0.055,0,0,-0,1.00612e+15,4.58131e+14
0.0575,0,0,-0,1.00072e+15,4.61088e+14
0.06,0,0,-0,9.8623e+14,4.55412e+14
0.0625,0,0,-0,9.82743e+14,4.43255e+14
0.065,0,0,-0,9.97593e+14,4.50379e+14
0.0675,0,0,-0,9.80569e+14,4.52185e+14
0.07,0,0,-0,9.8315e+14,4.48504e+14
0.0725,0,0,-0,1.01193e+15,4.28438e+14
0.075,0,0,-0,9.91852e+14,4.51034e+14
0.0775,0,0,-0,1.03245e+15,4.38758e+14
0.08,0,0,-0,1.01247e+15,4.34691e+14
0.0825,0,0,-0,1.00828e+15,4.08798e+14
0.085,0,0,-0,9.7242e+14,4.09814e+14
0.0875,0,0,-0,9.9342e+14,4.29257e+14
0.09,0,0,-0,1.00425e+15,4.11487e+14
0.0925,0,0,-0,9.85145e+14,4.17873e+14
0.095,0,0,-0,1.00665e+15,3.94891e+14
0.0975,0,0,-0,1.02218e+15,4.02639e+14
0.1,0,0,0,9.95999e+14,3.98951e+14
