x,phi,rho,ef,ndi,nde
0,0,0,0,9.88399e+14,5.21564e+14
0.0025,0,0,-0,1.02311e+15,5.41137e+14
0.005,0,0,-0,9.97106e+14,6.02165e+14
0.0075,0,0,-0,1.00111e+15,6.38677e+14
0.01,0,0,-0,9.92062e+14,6.70058e+14
0.0125,0,0,-0,9.96738e+14,7.34947e+14
0.015,0,0,-0,1.01882e+15,7.66512e+14
0.0175,0,0,-0,1.02398e+15,7.95941e+14
0.02,0,0,-0,1.0002e+15,8.45072e+14
0.0225,0,0,-0,9.89672e+14,8.59341e+14
0.025,0,0,-0,9.87965e+14,8.789e+14
0.0275,0,0,-0,1.01357e+15,8.93527e+14
0.03,0,0,-0,9.89226e+14,9.3838e+14
0.0325,0,0,-0,9.70563e+14,9.56004e+14
0.035,0,0,-0,9.71385e+14,9.39277e+14
0.0375,0,0,-0,9.88026e+14,9.3884e+14
0.04,0,0,-0,1.00763e+15,9.51667e+14
0.0425,0,0,-0,1.01815e+15,1.01683e+15
0.045,0,0,-0,9.97194e+14,1.00764e+15
0.0475,0,0,-0,1.01401e+15,1.00288e+15
0.05,0,0,-0,1.02403e+15,9.85673e+14
0.0525,0,0,-0,9.87573e+14,9.75569e+14
0.055,0,0,-0,1.00587e+15,1.01771e+15
0.0575,0,0,-0,1.00199e+15,9.74331e+14
0.06,0,0,-0,9.85448e+14,9.5902e+14
0.0625,0,0,-0,9.83757e+14,9.5942e+14
0.065,0,0,-0,9.96534e+14,9.67837e+14
0.0675,0,0,-0,9.81363e+14,9.55258e+14
0.07,0,0,-0,9.83412e+14,9.39619e+14
0.0725,0,0,-0,1.01112e+15,9.03229e+14
0.075,0,0,-0,9.9274e+14,8.81145e+14
0.0775,0,0,-0,1.03122e+15,8.59357e+14
0.08,0,0,-0,1.01318e+15,8.40386e+14
0.0825,0,0,-0,1.00793e+15,8.10338e+14
0.085,0,0,-0,9.72774e+14,7.67014e+14
0.0875,0,0,-0,9.93417e+14,7.21897e+14
0.09,0,0,-0,1.00357e+15,6.71996e+14
0.0925,0,0,-0,9.85135e+14,6.42792e+14
0.095,0,0,-0,1.00708e+15,5.92451e+14
0.0975,0,0,-0,1.02253e+15,5.57114e+14
0.1,0,0,0,1.014e+15,5.1055e+14
