x,phi,rho,ef,ndi,nde
0,0,0,0,9.83529e+14,5.15656e+14
0.0025,0,0,-0,1.02302e+15,5.07776e+14
0.005,0,0,-0,9.97306e+14,5.20114e+14
0.0075,0,0,-0,1.00108e+15,5.38364e+14
0.01,0,0,-0,9.91784e+14,5.6785e+14
0.0125,0,0,-0,9.9666e+14,5.68401e+14
0.015,0,0,-0,1.01907e+15,6.03627e+14
0.0175,0,0,-0,1.02416e+15,6.32974e+14
0.02,0,0,-0,9.99685e+14,6.44142e+14
0.0225,0,0,-0,9.8989e+14,6.54533e+14
0.025,0,0,-0,9.88311e+14,6.81027e+14
0.0275,0,0,-0,1.01342e+15,6.93107e+14
0.03,0,0,-0,9.89054e+14,6.90649e+14
0.0325,0,0,-0,9.70954e+14,6.98879e+14
0.035,0,0,-0,9.71243e+14,7.15352e+14
0.0375,0,0,-0,9.88009e+14,7.54003e+14
0.04,0,0,-0,1.0075e+15,7.52334e+14
0.0425,0,0,-0,1.0183e+15,7.17436e+14
0.045,0,0,-0,9.96996e+14,7.48592e+14
0.0475,0,0,-0,1.01409e+15,7.4856e+14
0.05,0,0,-0,1.02415e+15,7.42013e+14
0.0525,0,0,-0,9.87764e+14,7.66148e+14
0.055,0,0,-0,1.00591e+15,7.47501e+14
0.0575,0,0,-0,1.00154e+15,7.35561e+14
0.06,0,0,-0,9.85752e+14,7.56834e+14
0.0625,0,0,-0,9.83354e+14,7.33589e+14
0.065,0,0,-0,9.96924e+14,7.17756e+14
0.0675,0,0,-0,9.81103e+14,7.1779e+14
0.07,0,0,-0,9.83316e+14,7.19313e+14
0.0725,0,0,-0,1.01139e+15,6.80053e+14
0.075,0,0,-0,9.92425e+14,6.76793e+14
0.0775,0,0,-0,1.03168e+15,6.4597e+14
0.08,0,0,-0,1.01288e+15,6.27785e+14
0.0825,0,0,-0,1.00809e+15,6.23533e+14
0.085,0,0,-0,9.72658e+14,6.07317e+14
0.0875,0,0,-0,9.93388e+14,5.96762e+14
0.09,0,0,-0,1.00383e+15,5.74531e+14
0.0925,0,0,-0,9.85165e+14,5.65532e+14
0.095,0,0,-0,1.00688e+15,5.40188e+14
0.0975,0,0,-0,1.02247e+15,5.05531e+14
0.1,0,0,0,1.00765e+15,5.07909e+14
