x,phi,rho,ef,ndi,nde
0,0,0,0,9.11997e+14,1.42034e+14
0.0025,0,0,-0,1.01954e+15,1.36897e+14
0.005,0,0,-0,9.99847e+14,1.4136e+14
0.0075,0,0,-0,1.00117e+15,1.32963e+14
0.01,0,0,-0,9.88848e+14,1.30023e+14
0.0125,0,0,-0,9.95656e+14,1.31245e+14
0.015,0,0,-0,1.02055e+15,1.28877e+14
0.0175,0,0,-0,1.02721e+15,1.23874e+14
0.02,0,0,-0,9.94415e+14,1.39182e+14
0.0225,0,0,-0,9.91282e+14,1.47838e+14
0.025,0,0,-0,9.92506e+14,1.41361e+14
0.0275,0,0,-0,1.01099e+15,1.31896e+14
0.03,0,0,-0,9.88774e+14,1.32159e+14
0.0325,0,0,-0,9.73365e+14,1.42052e+14
0.035,0,0,-0,9.70949e+14,1.33761e+14
0.0375,0,0,-0,9.86816e+14,1.37302e+14
0.04,0,0,-0,1.00806e+15,1.44115e+14
0.0425,0,0,-0,1.01785e+15,1.3552e+14
0.045,0,0,-0,9.96327e+14,1.40917e+14
0.0475,0,0,-0,1.01425e+15,1.46083e+14
0.05,0,0,-0,1.02533e+15,1.50738e+14
0.0525,0,0,-0,9.89678e+14,1.36148e+14
0.055,0,0,-0,1.00659e+15,1.41782e+14
0.0575,0,0,-0,9.97128e+14,1.425e+14
0.06,0,0,-0,9.87666e+14,1.34759e+14
0.0625,0,0,-0,9.81296e+14,1.36145e+14
0.065,0,0,-0,1.00015e+15,1.377e+14
0.0675,0,0,-0,9.7752e+14,1.47619e+14
0.07,0,0,-0,9.82717e+14,1.40998e+14
0.0725,0,0,-0,1.01394e+15,1.35576e+14
0.075,0,0,-0,9.90349e+14,1.36081e+14
0.0775,0,0,-0,1.03523e+15,1.42474e+14
0.08,0,0,-0,1.01045e+15,1.34483e+14
0.0825,0,0,-0,1.00934e+15,1.37722e+14
0.085,0,0,-0,9.71073e+14,1.3584e+14
0.0875,0,0,-0,9.93901e+14,1.40199e+14
0.09,0,0,-0,1.00642e+15,1.24785e+14
0.0925,0,0,-0,9.84802e+14,1.3417e+14
0.095,0,0,-0,1.00575e+15,1.42279e+14
0.0975,0,0,-0,1.01886e+15,1.42009e+14
0.1,0,0,0,9.42802e+14,1.40697e+14
