x,phi,rho,ef,ndi,nde
0,0,0,0,9.54278e+14,2.78489e+14
0.0025,0,0,-0,1.02228e+15,2.55833e+14
0.005,0,0,-0,9.98282e+14,2.63933e+14
0.0075,0,0,-0,1.00094e+15,2.56866e+14
0.01,0,0,-0,9.90692e+14,2.69872e+14
0.0125,0,0,-0,9.96151e+14,2.79515e+14
0.015,0,0,-0,1.02007e+15,2.5574e+14
0.0175,0,0,-0,1.02506e+15,2.77327e+14
0.02,0,0,-0,9.97559e+14,2.66494e+14
0.0225,0,0,-0,9.90553e+14,2.7859e+14
0.025,0,0,-0,9.90007e+14,2.70301e+14
0.0275,0,0,-0,1.01251e+15,2.77561e+14
0.03,0,0,-0,9.88765e+14,2.91533e+14
0.0325,0,0,-0,9.72125e+14,2.54278e+14
0.035,0,0,-0,9.70816e+14,2.60276e+14
0.0375,0,0,-0,9.87772e+14,2.78769e+14
0.04,0,0,-0,1.00762e+15,2.77995e+14
0.0425,0,0,-0,1.01822e+15,2.70385e+14
0.045,0,0,-0,9.96462e+14,2.70613e+14
0.0475,0,0,-0,1.01439e+15,2.68402e+14
0.05,0,0,-0,1.02479e+15,2.71126e+14
0.0525,0,0,-0,9.88228e+14,2.75131e+14
0.055,0,0,-0,1.00644e+15,2.82032e+14
0.0575,0,0,-0,9.99483e+14,2.88378e+14
0.06,0,0,-0,9.86865e+14,2.80212e+14
0.0625,0,0,-0,9.82102e+14,2.88308e+14
0.065,0,0,-0,9.98381e+14,2.75136e+14
0.0675,0,0,-0,9.79663e+14,2.85402e+14
0.07,0,0,-0,9.83143e+14,2.75307e+14
0.0725,0,0,-0,1.01265e+15,2.67642e+14
0.075,0,0,-0,9.90987e+14,2.73963e+14
0.0775,0,0,-0,1.03361e+15,2.71161e+14
0.08,0,0,-0,1.01181e+15,2.71943e+14
0.0825,0,0,-0,1.00861e+15,2.61936e+14
0.085,0,0,-0,9.72012e+14,2.53654e+14
0.0875,0,0,-0,9.93464e+14,2.55325e+14
0.09,0,0,-0,1.00498e+15,2.62419e+14
0.0925,0,0,-0,9.84951e+14,2.63719e+14
0.095,0,0,-0,1.00644e+15,2.76115e+14
0.0975,0,0,-0,1.02148e+15,2.71976e+14
0.1,0,0,0,9.8258e+14,2.60777e+14
