x,phi,rho,ef,ndi,nde
0,0,0,0,9.93382e+14,9.73728e+14
0.0025,0,0,-0,1.02311e+15,1.0053e+15
0.005,0,0,-0,9.96946e+14,1.00548e+15
0.0075,0,0,-0,1.00114e+15,9.91656e+14
0.01,0,0,-0,9.92316e+14,9.87721e+14
0.0125,0,0,-0,9.96797e+14,9.96537e+14
0.015,0,0,-0,1.0186e+15,1.00082e+15
0.0175,0,0,-0,1.02384e+15,1.00037e+15
0.02,0,0,-0,1.00064e+15,9.97131e+14
0.0225,0,0,-0,9.89491e+14,1.02135e+15
0.025,0,0,-0,9.87622e+14,1.00899e+15
0.0275,0,0,-0,1.01376e+15,9.84167e+14
0.03,0,0,-0,9.8937e+14,9.73194e+14
0.0325,0,0,-0,9.7019e+14,9.74652e+14
0.035,0,0,-0,9.71505e+14,9.87887e+14
0.0375,0,0,-0,9.88078e+14,1.00299e+15
0.04,0,0,-0,1.00774e+15,1.00981e+15
0.0425,0,0,-0,1.01796e+15,9.94381e+14
0.045,0,0,-0,9.9741e+14,1.00574e+15
0.0475,0,0,-0,1.01394e+15,9.83942e+14
0.05,0,0,-0,1.02391e+15,9.99444e+14
0.0525,0,0,-0,9.87467e+14,1.00619e+15
0.055,0,0,-0,1.00575e+15,1.0006e+15
0.0575,0,0,-0,1.00244e+15,9.90301e+14
0.06,0,0,-0,9.85178e+14,1.01079e+15
0.0625,0,0,-0,9.84089e+14,9.98765e+14
0.065,0,0,-0,9.96218e+14,9.98268e+14
0.0675,0,0,-0,9.81618e+14,9.98937e+14
0.07,0,0,-0,9.83453e+14,9.73319e+14
0.0725,0,0,-0,1.0109e+15,9.90769e+14
0.075,0,0,-0,9.93017e+14,1.01234e+15
0.0775,0,0,-0,1.0308e+15,9.96132e+14
0.08,0,0,-0,1.01346e+15,9.85396e+14
0.0825,0,0,-0,1.00781e+15,9.99358e+14
0.085,0,0,-0,9.72855e+14,1.00812e+15
0.0875,0,0,-0,9.93429e+14,1.03402e+15
0.09,0,0,-0,1.00334e+15,1.01775e+15
0.0925,0,0,-0,9.85121e+14,1.02756e+15
0.095,0,0,-0,1.00725e+15,1.00457e+15
0.0975,0,0,-0,1.02258e+15,1.01916e+15
0.1,0,0,0,1.02439e+15,9.84082e+14
