x,phi,rho,ef,ndi,nde
0,0,0,0,9.55769e+14,2.79919e+14
0.0025,0,0,-0,1.02239e+15,2.90725e+14
0.005,0,0,-0,9.98188e+14,2.8243e+14
0.0075,0,0,-0,1.00093e+15,2.87466e+14
0.01,0,0,-0,9.90832e+14,2.77676e+14
0.0125,0,0,-0,9.9619e+14,2.90263e+14
0.015,0,0,-0,1.01998e+15,2.76653e+14
0.0175,0,0,-0,1.02494e+15,2.8296e+14
0.02,0,0,-0,9.97789e+14,2.94027e+14
0.0225,0,0,-0,9.90501e+14,3.03077e+14
0.025,0,0,-0,9.8981e+14,3.0168e+14
0.0275,0,0,-0,1.01263e+15,2.91461e+14
0.03,0,0,-0,9.88749e+14,2.97209e+14
0.0325,0,0,-0,9.72049e+14,2.97937e+14
0.035,0,0,-0,9.70836e+14,2.96955e+14
0.0375,0,0,-0,9.87816e+14,2.84351e+14
0.04,0,0,-0,1.00758e+15,2.91052e+14
0.0425,0,0,-0,1.01825e+15,2.86564e+14
0.045,0,0,-0,9.96494e+14,2.97562e+14
0.0475,0,0,-0,1.0144e+15,3.00393e+14
0.05,0,0,-0,1.0247e+15,2.81424e+14
0.0525,0,0,-0,9.88182e+14,3.00562e+14
0.055,0,0,-0,1.00638e+15,3.02626e+14
0.0575,0,0,-0,9.997e+14,3.07956e+14
0.06,0,0,-0,9.86758e+14,2.98279e+14
0.0625,0,0,-0,9.82207e+14,2.85719e+14
0.065,0,0,-0,9.98256e+14,3.157e+14
0.0675,0,0,-0,9.79807e+14,3.07734e+14
0.07,0,0,-0,9.83154e+14,2.98595e+14
0.0725,0,0,-0,1.01253e+15,3.01751e+14
0.075,0,0,-0,9.91124e+14,2.8491e+14
0.0775,0,0,-0,1.0334e+15,2.87179e+14
0.08,0,0,-0,1.01197e+15,2.7958e+14
0.0825,0,0,-0,1.00853e+15,2.74957e+14
0.085,0,0,-0,9.721e+14,2.77152e+14
0.0875,0,0,-0,9.93442e+14,2.83427e+14
0.09,0,0,-0,1.00485e+15,2.93569e+14
0.0925,0,0,-0,9.85005e+14,2.92494e+14
0.095,0,0,-0,1.00645e+15,2.93484e+14
0.0975,0,0,-0,1.02164e+15,2.95714e+14
0.1,0,0,0,9.85555e+14,2.92777e+14
