x,phi,rho,ef,ndi,nde
0,0,0,0,9.90837e+14,5.18883e+14
0.0025,0,0,-0,1.02312e+15,5.57969e+14
0.005,0,0,-0,9.97064e+14,6.18489e+14
0.0075,0,0,-0,1.00112e+15,6.92627e+14
0.01,0,0,-0,9.92124e+14,7.35722e+14
0.0125,0,0,-0,9.96753e+14,7.83066e+14
0.015,0,0,-0,1.01876e+15,8.46071e+14
0.0175,0,0,-0,1.02395e+15,8.57258e+14
0.02,0,0,-0,1.00031e+15,9.089e+14
0.0225,0,0,-0,9.89624e+14,9.24933e+14
0.025,0,0,-0,9.87883e+14,9.67363e+14
0.0275,0,0,-0,1.01361e+15,9.64097e+14
0.03,0,0,-0,9.89268e+14,9.79725e+14
0.0325,0,0,-0,9.70464e+14,1.00184e+15
0.035,0,0,-0,9.71421e+14,9.42312e+14
0.0375,0,0,-0,9.88033e+14,9.92748e+14
0.04,0,0,-0,1.00766e+15,9.91064e+14
0.0425,0,0,-0,1.01811e+15,1.0093e+15
0.045,0,0,-0,9.97245e+14,9.9705e+14
0.0475,0,0,-0,1.01399e+15,9.97206e+14
0.05,0,0,-0,1.024e+15,9.86912e+14
0.0525,0,0,-0,9.87536e+14,1.00046e+15
0.055,0,0,-0,1.00586e+15,9.80729e+14
0.0575,0,0,-0,1.00209e+15,1.00597e+15
0.06,0,0,-0,9.85382e+14,1.01556e+15
0.0625,0,0,-0,9.83843e+14,9.95081e+14
0.065,0,0,-0,9.96453e+14,9.95357e+14
0.0675,0,0,-0,9.81422e+14,9.60461e+14
0.07,0,0,-0,9.83427e+14,9.77686e+14
0.0725,0,0,-0,1.01106e+15,9.77311e+14
0.075,0,0,-0,9.92806e+14,9.5866e+14
0.0775,0,0,-0,1.03112e+15,9.28713e+14
0.08,0,0,-0,1.01325e+15,8.92687e+14
0.0825,0,0,-0,1.0079e+15,8.5068e+14
0.085,0,0,-0,9.72797e+14,8.45694e+14
0.0875,0,0,-0,9.9342e+14,8.04938e+14
0.09,0,0,-0,1.00352e+15,7.56393e+14
0.0925,0,0,-0,9.8513e+14,6.82451e+14
0.095,0,0,-0,1.00713e+15,6.36505e+14
0.0975,0,0,-0,1.02254e+15,5.60122e+14
0.1,0,0,0,1.0172e+15,5.03296e+14
