x,phi,rho,ef,ndi,nde
0,0,0,0,8.70991e+14,8.42272e+13
0.0025,0,0,-0,1.01376e+15,8.89949e+13
0.005,0,0,-0,1.0023e+15,8.71139e+13
0.0075,0,0,-0,1.00089e+15,8.39976e+13
0.01,0,0,-0,9.86856e+14,7.27976e+13
0.0125,0,0,-0,9.95167e+14,7.61868e+13
0.015,0,0,-0,1.02062e+15,8.32874e+13
0.0175,0,0,-0,1.02997e+15,8.39545e+13
0.02,0,0,-0,9.906e+14,9.00402e+13
0.0225,0,0,-0,9.92541e+14,8.36028e+13
0.025,0,0,-0,9.95426e+14,9.27437e+13
0.0275,0,0,-0,1.00839e+15,7.7226e+13
0.03,0,0,-0,9.897e+14,8.42168e+13
0.0325,0,0,-0,9.74417e+14,8.52486e+13
0.035,0,0,-0,9.71896e+14,8.94509e+13
0.0375,0,0,-0,9.85323e+14,8.54695e+13
0.04,0,0,-0,1.00776e+15,8.03208e+13
0.0425,0,0,-0,1.01789e+15,8.23933e+13
0.045,0,0,-0,9.97438e+14,8.5401e+13
0.0475,0,0,-0,1.01231e+15,8.57514e+13
0.05,0,0,-0,1.02578e+15,9.11886e+13
0.0525,0,0,-0,9.93302e+14,8.39085e+13
0.055,0,0,-0,1.00493e+15,7.83293e+13
0.0575,0,0,-0,9.95618e+14,8.55627e+13
0.06,0,0,-0,9.87794e+14,8.99093e+13
0.0625,0,0,-0,9.81071e+14,8.68857e+13
0.065,0,0,-0,1.00129e+15,8.72872e+13
0.0675,0,0,-0,9.75652e+14,8.57603e+13
0.07,0,0,-0,9.82031e+14,8.30229e+13
0.0725,0,0,-0,1.01507e+15,8.27413e+13
0.075,0,0,-0,9.90523e+14,8.87745e+13
0.0775,0,0,-0,1.03638e+15,8.81971e+13
0.08,0,0,-0,1.00913e+15,8.70534e+13
0.0825,0,0,-0,1.00982e+15,8.12765e+13
0.085,0,0,-0,9.70105e+14,8.37467e+13
0.0875,0,0,-0,9.95704e+14,8.25722e+13
0.09,0,0,-0,1.00659e+15,9.15688e+13
0.0925,0,0,-0,9.85541e+14,8.49589e+13
0.095,0,0,-0,1.00441e+15,7.78714e+13
0.0975,0,0,-0,1.01327e+15,8.15424e+13
0.1,0,0,0,9.03318e+14,7.82612e+13
