x,phi,rho,ef,ndi,nde
0,0,0,0,8.74165e+14,8.56762e+13
0.0025,0,0,-0,1.01428e+15,8.83939e+13
0.005,0,0,-0,1.00215e+15,8.85238e+13
0.0075,0,0,-0,1.00089e+15,8.92389e+13
0.01,0,0,-0,9.86975e+14,8.19732e+13
0.0125,0,0,-0,9.95224e+14,7.48296e+13
0.015,0,0,-0,1.02063e+15,8.24261e+13
0.0175,0,0,-0,1.02975e+15,8.66366e+13
0.02,0,0,-0,9.90912e+14,8.93694e+13
0.0225,0,0,-0,9.92401e+14,8.77385e+13
0.025,0,0,-0,9.95229e+14,9.61439e+13
0.0275,0,0,-0,1.00859e+15,8.15714e+13
0.03,0,0,-0,9.89644e+14,8.63779e+13
0.0325,0,0,-0,9.74318e+14,8.53903e+13
0.035,0,0,-0,9.71844e+14,9.24515e+13
0.0375,0,0,-0,9.85429e+14,8.54566e+13
0.04,0,0,-0,1.00775e+15,8.61957e+13
0.0425,0,0,-0,1.01791e+15,8.69256e+13
0.045,0,0,-0,9.97342e+14,8.68822e+13
0.0475,0,0,-0,1.01248e+15,8.4422e+13
0.05,0,0,-0,1.02572e+15,9.65737e+13
0.0525,0,0,-0,9.93045e+14,8.44839e+13
0.055,0,0,-0,1.00507e+15,8.32355e+13
0.0575,0,0,-0,9.957e+14,8.7758e+13
0.06,0,0,-0,9.87808e+14,8.80973e+13
0.0625,0,0,-0,9.81082e+14,9.50585e+13
0.065,0,0,-0,1.00121e+15,8.61931e+13
0.0675,0,0,-0,9.75819e+14,8.89088e+13
0.07,0,0,-0,9.81988e+14,8.67686e+13
0.0725,0,0,-0,1.01506e+15,8.54448e+13
0.075,0,0,-0,9.9051e+14,9.39327e+13
0.0775,0,0,-0,1.03625e+15,9.01807e+13
0.08,0,0,-0,1.00926e+15,8.31469e+13
0.0825,0,0,-0,1.00976e+15,8.85535e+13
0.085,0,0,-0,9.70184e+14,8.5676e+13
0.0875,0,0,-0,9.95539e+14,8.71256e+13
0.09,0,0,-0,1.00663e+15,9.05188e+13
0.0925,0,0,-0,9.85452e+14,8.33262e+13
0.095,0,0,-0,1.00454e+15,8.28974e+13
0.0975,0,0,-0,1.01372e+15,8.34367e+13
0.1,0,0,0,9.0565e+14,8.89956e+13
