x,phi,rho,ef,ndi,nde
0,0,0,0,9.03195e+14,1.17414e+14
0.0025,0,0,-0,1.01837e+15,1.14638e+14
0.005,0,0,-0,1.00045e+15,1.15815e+14
0.0075,0,0,-0,1.00109e+15,1.12853e+14
0.01,0,0,-0,9.8836e+14,1.202e+14
0.0125,0,0,-0,9.95599e+14,1.16706e+14
0.015,0,0,-0,1.02053e+15,1.13719e+14
0.0175,0,0,-0,1.02786e+15,1.26429e+14
0.02,0,0,-0,9.93651e+14,1.24591e+14
0.0225,0,0,-0,9.9132e+14,1.21183e+14
0.025,0,0,-0,9.93394e+14,1.19681e+14
0.0275,0,0,-0,1.01028e+15,1.20924e+14
0.03,0,0,-0,9.89048e+14,1.10653e+14
0.0325,0,0,-0,9.7358e+14,1.15791e+14
0.035,0,0,-0,9.71038e+14,1.28754e+14
0.0375,0,0,-0,9.86605e+14,1.22671e+14
0.04,0,0,-0,1.00805e+15,1.22032e+14
0.0425,0,0,-0,1.01778e+15,1.18554e+14
0.045,0,0,-0,9.96498e+14,1.24252e+14
0.0475,0,0,-0,1.01396e+15,1.25506e+14
0.05,0,0,-0,1.02538e+15,1.17629e+14
0.0525,0,0,-0,9.90502e+14,1.22656e+14
0.055,0,0,-0,1.00629e+15,1.23773e+14
0.0575,0,0,-0,9.96653e+14,1.16927e+14
0.06,0,0,-0,9.87703e+14,1.22194e+14
0.0625,0,0,-0,9.81281e+14,1.3207e+14
0.065,0,0,-0,1.00049e+15,1.34871e+14
0.0675,0,0,-0,9.77042e+14,1.17093e+14
0.07,0,0,-0,9.82472e+14,1.17781e+14
0.0725,0,0,-0,1.0143e+15,1.10832e+14
0.075,0,0,-0,9.90367e+14,1.20392e+14
0.0775,0,0,-0,1.03545e+15,1.17806e+14
0.08,0,0,-0,1.01021e+15,1.22473e+14
0.0825,0,0,-0,1.00943e+15,1.21728e+14
0.085,0,0,-0,9.70908e+14,1.18003e+14
0.0875,0,0,-0,9.94131e+14,1.30706e+14
0.09,0,0,-0,1.0066e+15,1.23461e+14
0.0925,0,0,-0,9.84936e+14,1.16474e+14
0.095,0,0,-0,1.00547e+15,1.14713e+14
0.0975,0,0,-0,1.01779e+15,1.17897e+14
0.1,0,0,0,9.27054e+14,1.1292e+14
