x,phi,rho,ef,ndi,nde
0,0,0,0,8.86448e+14,1.02774e+14
0.0025,0,0,-0,1.01617e+15,9.69643e+13
0.005,0,0,-0,1.00146e+15,9.82119e+13
0.0075,0,0,-0,1.00096e+15,1.00238e+14
0.01,0,0,-0,9.87494e+14,1.03973e+14
0.0125,0,0,-0,9.95395e+14,9.8191e+13
0.015,0,0,-0,1.02062e+15,8.98595e+13
0.0175,0,0,-0,1.02892e+15,9.74934e+13
0.02,0,0,-0,9.92161e+14,9.55049e+13
0.0225,0,0,-0,9.91829e+14,9.03272e+13
0.025,0,0,-0,9.94501e+14,1.0442e+14
0.0275,0,0,-0,1.00927e+15,9.75046e+13
0.03,0,0,-0,9.89435e+14,1.03092e+14
0.0325,0,0,-0,9.74022e+14,9.68385e+13
0.035,0,0,-0,9.7143e+14,1.00783e+14
0.0375,0,0,-0,9.86016e+14,9.41797e+13
0.04,0,0,-0,1.00782e+15,1.02208e+14
0.0425,0,0,-0,1.01783e+15,9.97819e+13
0.045,0,0,-0,9.97e+14,1.00303e+14
0.0475,0,0,-0,1.0132e+15,9.60112e+13
0.05,0,0,-0,1.02549e+15,9.67165e+13
0.0525,0,0,-0,9.9194e+14,1.03818e+14
0.055,0,0,-0,1.00573e+15,9.67834e+13
0.0575,0,0,-0,9.95966e+14,9.44359e+13
0.06,0,0,-0,9.87801e+14,1.00205e+14
0.0625,0,0,-0,9.81161e+14,1.04884e+14
0.065,0,0,-0,1.00094e+15,1.04319e+14
0.0675,0,0,-0,9.76347e+14,1.02389e+14
0.07,0,0,-0,9.8204e+14,1.00985e+14
0.0725,0,0,-0,1.01494e+15,9.93915e+13
0.075,0,0,-0,9.90356e+14,1.00497e+14
0.0775,0,0,-0,1.03593e+15,9.97824e+13
0.08,0,0,-0,1.00964e+15,9.56378e+13
0.0825,0,0,-0,1.00962e+15,9.4307e+13
0.085,0,0,-0,9.70496e+14,9.28115e+13
0.0875,0,0,-0,9.94935e+14,9.76762e+13
0.09,0,0,-0,1.00662e+15,9.65622e+13
0.0925,0,0,-0,9.85249e+14,9.79332e+13
0.095,0,0,-0,1.00499e+15,1.01792e+14
0.0975,0,0,-0,1.0155e+15,1.04838e+14
0.1,0,0,0,9.16678e+14,9.7929e+13
