x,phi,rho,ef,ndi,nde
0,0,0,0,9.68395e+14,3.52635e+14
0.0025,0,0,-0,1.02267e+15,3.71267e+14
0.005,0,0,-0,9.97841e+14,3.63356e+14
0.0075,0,0,-0,1.001e+15,3.67317e+14
0.01,0,0,-0,9.91199e+14,3.89381e+14
0.0125,0,0,-0,9.96359e+14,3.65262e+14
0.015,0,0,-0,1.01968e+15,3.45291e+14
0.0175,0,0,-0,1.02459e+15,3.96456e+14
0.02,0,0,-0,9.9852e+14,3.71371e+14
0.0225,0,0,-0,9.90349e+14,3.8522e+14
0.025,0,0,-0,9.89142e+14,3.8866e+14
0.0275,0,0,-0,1.01298e+15,3.78785e+14
0.03,0,0,-0,9.88809e+14,3.96689e+14
0.0325,0,0,-0,9.71706e+14,3.85157e+14
0.035,0,0,-0,9.70937e+14,3.98438e+14
0.0375,0,0,-0,9.87904e+14,3.97508e+14
0.04,0,0,-0,1.00748e+15,3.9346e+14
0.0425,0,0,-0,1.01837e+15,3.8483e+14
0.045,0,0,-0,9.96647e+14,3.85606e+14
0.0475,0,0,-0,1.01429e+15,3.87383e+14
0.05,0,0,-0,1.02448e+15,3.88815e+14
0.0525,0,0,-0,9.88008e+14,3.93698e+14
0.055,0,0,-0,1.00621e+15,3.91355e+14
0.0575,0,0,-0,1.00041e+15,4.05716e+14
0.06,0,0,-0,9.86403e+14,4.03553e+14
0.0625,0,0,-0,9.82564e+14,3.81355e+14
0.065,0,0,-0,9.97794e+14,3.97239e+14
0.0675,0,0,-0,9.80352e+14,3.90514e+14
0.07,0,0,-0,9.83151e+14,3.92874e+14
0.0725,0,0,-0,1.0121e+15,3.93255e+14
0.075,0,0,-0,9.91638e+14,3.99552e+14
0.0775,0,0,-0,1.0327e+15,3.76575e+14
0.08,0,0,-0,1.01236e+15,3.77131e+14
0.0825,0,0,-0,1.00833e+15,3.72861e+14
0.085,0,0,-0,9.7234e+14,3.83132e+14
0.0875,0,0,-0,9.93426e+14,3.61843e+14
0.09,0,0,-0,1.00441e+15,3.67183e+14
0.0925,0,0,-0,9.85129e+14,3.7165e+14
0.095,0,0,-0,1.00657e+15,3.71464e+14
0.0975,0,0,-0,1.02206e+15,3.60575e+14
0.1,0,0,0,9.93777e+14,3.39813e+14
