x,phi,rho,ef,ndi,nde
0,0,0,0,9.77922e+14,4.468e+14
0.0025,0,0,-0,1.0229e+15,4.35218e+14
0.005,0,0,-0,9.9751e+14,4.55194e+14
0.0075,0,0,-0,1.00105e+15,4.76649e+14
0.01,0,0,-0,9.91548e+14,4.82647e+14
0.0125,0,0,-0,9.96548e+14,4.9326e+14
0.015,0,0,-0,1.01932e+15,5.08551e+14
0.0175,0,0,-0,1.02432e+15,5.11297e+14
0.02,0,0,-0,9.99213e+14,5.31057e+14
0.0225,0,0,-0,9.90107e+14,5.11229e+14
0.025,0,0,-0,9.88615e+14,5.44628e+14
0.0275,0,0,-0,1.01325e+15,5.3637e+14
0.03,0,0,-0,9.88945e+14,5.55606e+14
0.0325,0,0,-0,9.7128e+14,5.477e+14
0.035,0,0,-0,9.71106e+14,5.37894e+14
0.0375,0,0,-0,9.87976e+14,5.39129e+14
0.04,0,0,-0,1.00745e+15,5.57455e+14
0.0425,0,0,-0,1.01838e+15,5.54992e+14
0.045,0,0,-0,9.96833e+14,5.41697e+14
0.0475,0,0,-0,1.01419e+15,5.47776e+14
0.05,0,0,-0,1.02427e+15,5.55679e+14
0.0525,0,0,-0,9.87881e+14,5.70259e+14
0.055,0,0,-0,1.006e+15,5.56053e+14
0.0575,0,0,-0,1.00114e+15,5.55327e+14
0.06,0,0,-0,9.85992e+14,5.60449e+14
0.0625,0,0,-0,9.83013e+14,5.65155e+14
0.065,0,0,-0,9.97284e+14,5.57677e+14
0.0675,0,0,-0,9.8084e+14,5.45931e+14
0.07,0,0,-0,9.83207e+14,5.38583e+14
0.0725,0,0,-0,1.01168e+15,5.44855e+14
0.075,0,0,-0,9.92127e+14,5.4967e+14
0.0775,0,0,-0,1.03208e+15,5.21507e+14
0.08,0,0,-0,1.01264e+15,5.06384e+14
0.0825,0,0,-0,1.00822e+15,5.08607e+14
0.085,0,0,-0,9.72528e+14,4.8724e+14
0.0875,0,0,-0,9.93405e+14,4.73384e+14
0.09,0,0,-0,1.00404e+15,4.76477e+14
0.0925,0,0,-0,9.85178e+14,4.74421e+14
0.095,0,0,-0,1.00674e+15,4.66388e+14
0.0975,0,0,-0,1.02234e+15,4.54502e+14
0.1,0,0,0,9.99797e+14,4.19405e+14
