x,phi,rho,ef,ndi,nde
0,0,0,0,9.81925e+14,4.45128e+14
0.0025,0,0,-0,1.02299e+15,4.81833e+14
0.005,0,0,-0,9.97358e+14,5.07538e+14
0.0075,0,0,-0,1.00107e+15,5.38428e+14
0.01,0,0,-0,9.91728e+14,5.29759e+14
0.0125,0,0,-0,9.96634e+14,5.41494e+14
0.015,0,0,-0,1.01913e+15,5.97563e+14
0.0175,0,0,-0,1.0242e+15,6.11687e+14
0.02,0,0,-0,9.99573e+14,6.03122e+14
0.0225,0,0,-0,9.8994e+14,6.21213e+14
0.025,0,0,-0,9.88389e+14,6.34578e+14
0.0275,0,0,-0,1.01338e+15,6.32334e+14
0.03,0,0,-0,9.89023e+14,6.62312e+14
0.0325,0,0,-0,9.71038e+14,6.59843e+14
0.035,0,0,-0,9.7121e+14,6.78849e+14
0.0375,0,0,-0,9.88004e+14,6.8256e+14
0.04,0,0,-0,1.00748e+15,6.9071e+14
0.0425,0,0,-0,1.01833e+15,6.97151e+14
0.045,0,0,-0,9.96954e+14,6.6092e+14
0.0475,0,0,-0,1.01412e+15,6.94767e+14
0.05,0,0,-0,1.02418e+15,7.15969e+14
0.0525,0,0,-0,9.878e+14,6.83964e+14
0.055,0,0,-0,1.00592e+15,6.73909e+14
0.0575,0,0,-0,1.00144e+15,7.03254e+14
0.06,0,0,-0,9.85817e+14,6.81858e+14
0.0625,0,0,-0,9.83267e+14,7.0377e+14
0.065,0,0,-0,9.9701e+14,6.66432e+14
0.0675,0,0,-0,9.81044e+14,6.7282e+14
0.07,0,0,-0,9.83285e+14,6.5808e+14
0.0725,0,0,-0,1.01146e+15,6.60808e+14
0.075,0,0,-0,9.92356e+14,6.50094e+14
0.0775,0,0,-0,1.03178e+15,6.04624e+14
0.08,0,0,-0,1.01281e+15,5.81766e+14
0.0825,0,0,-0,1.00813e+15,5.77852e+14
0.085,0,0,-0,9.72631e+14,5.80155e+14
0.0875,0,0,-0,9.93388e+14,5.75729e+14
0.09,0,0,-0,1.00388e+15,5.41904e+14
0.0925,0,0,-0,9.85183e+14,5.43636e+14
0.095,0,0,-0,1.00683e+15,5.35461e+14
0.0975,0,0,-0,1.02245e+15,4.8682e+14
0.1,0,0,0,1.00528e+15,4.7414e+14
