x,phi,rho,ef,ndi,nde
0,0,0,0,8.69736e+14,9.42784e+13
0.0025,0,0,-0,1.01354e+15,8.92262e+13
0.005,0,0,-0,1.00236e+15,8.50114e+13
0.0075,0,0,-0,1.0009e+15,8.03953e+13
0.01,0,0,-0,9.86806e+14,7.0924e+13
0.0125,0,0,-0,9.95153e+14,7.89372e+13
0.015,0,0,-0,1.02061e+15,8.04807e+13
0.0175,0,0,-0,1.03006e+15,8.59991e+13
0.02,0,0,-0,9.9047e+14,8.75159e+13
0.0225,0,0,-0,9.92603e+14,8.3617e+13
0.025,0,0,-0,9.95503e+14,9.01418e+13
0.0275,0,0,-0,1.00831e+15,7.56346e+13
0.03,0,0,-0,9.8972e+14,8.47689e+13
0.0325,0,0,-0,9.74457e+14,8.4298e+13
0.035,0,0,-0,9.71915e+14,8.84696e+13
0.0375,0,0,-0,9.85287e+14,8.52985e+13
0.04,0,0,-0,1.00775e+15,7.8189e+13
0.0425,0,0,-0,1.01789e+15,8.02159e+13
0.045,0,0,-0,9.9747e+14,8.51366e+13
0.0475,0,0,-0,1.01224e+15,8.67714e+13
0.05,0,0,-0,1.02581e+15,8.81893e+13
0.0525,0,0,-0,9.93401e+14,8.40363e+13
0.055,0,0,-0,1.00489e+15,7.67305e+13
0.0575,0,0,-0,9.9558e+14,8.54753e+13
0.06,0,0,-0,9.8778e+14,8.86812e+13
0.0625,0,0,-0,9.81075e+14,8.48981e+13
0.065,0,0,-0,1.00132e+15,8.80474e+13
0.0675,0,0,-0,9.7558e+14,8.45732e+13
0.07,0,0,-0,9.82058e+14,8.08834e+13
0.0725,0,0,-0,1.01507e+15,8.21536e+13
0.075,0,0,-0,9.90527e+14,8.63704e+13
0.0775,0,0,-0,1.03643e+15,8.7439e+13
0.08,0,0,-0,1.00907e+15,8.79198e+13
0.0825,0,0,-0,1.00984e+15,8.06165e+13
0.085,0,0,-0,9.70076e+14,8.05697e+13
0.0875,0,0,-0,9.95773e+14,8.42021e+13
0.09,0,0,-0,1.00656e+15,8.69967e+13
0.0925,0,0,-0,9.85582e+14,8.84252e+13
0.095,0,0,-0,1.00436e+15,7.59345e+13
0.0975,0,0,-0,1.01309e+15,8.05379e+13
0.1,0,0,0,9.02069e+14,8.62996e+13
