x,phi,rho,ef,ndi,nde
0,0,0,0,8.62783e+14,7.62702e+13
0.0025,0,0,-0,1.01191e+15,7.71242e+13
0.005,0,0,-0,1.00276e+15,6.85579e+13
0.0075,0,0,-0,1.00094e+15,6.83719e+13
0.01,0,0,-0,9.86439e+14,7.44888e+13
0.0125,0,0,-0,9.95074e+14,7.80807e+13
0.015,0,0,-0,1.02046e+15,8.05262e+13
0.0175,0,0,-0,1.03073e+15,7.87883e+13
0.02,0,0,-0,9.89598e+14,7.54077e+13
0.0225,0,0,-0,9.93006e+14,7.69238e+13
0.025,0,0,-0,9.96127e+14,7.59509e+13
0.0275,0,0,-0,1.00765e+15,8.00869e+13
0.03,0,0,-0,9.89939e+14,7.5551e+13
0.0325,0,0,-0,9.7479e+14,8.27414e+13
0.035,0,0,-0,9.71952e+14,8.01709e+13
0.0375,0,0,-0,9.85044e+14,7.57697e+13
0.04,0,0,-0,1.00777e+15,6.99607e+13
0.0425,0,0,-0,1.01785e+15,6.93923e+13
0.045,0,0,-0,9.97717e+14,8.64828e+13
0.0475,0,0,-0,1.01172e+15,8.18396e+13
0.05,0,0,-0,1.02602e+15,7.45331e+13
0.0525,0,0,-0,9.94124e+14,7.61773e+13
0.055,0,0,-0,1.00454e+15,7.77432e+13
0.0575,0,0,-0,9.95339e+14,8.07593e+13
0.06,0,0,-0,9.87624e+14,8.00876e+13
0.0625,0,0,-0,9.81124e+14,7.36134e+13
0.065,0,0,-0,1.00154e+15,8.11468e+13
0.0675,0,0,-0,9.75069e+14,8.58368e+13
0.07,0,0,-0,9.82271e+14,6.93463e+13
0.0725,0,0,-0,1.01502e+15,7.68801e+13
0.075,0,0,-0,9.9056e+14,7.47452e+13
0.0775,0,0,-0,1.03681e+15,8.21767e+13
0.08,0,0,-0,1.00867e+15,7.74805e+13
0.0825,0,0,-0,1.01e+15,7.84686e+13
0.085,0,0,-0,9.69867e+14,7.64585e+13
0.0875,0,0,-0,9.96216e+14,7.58473e+13
0.09,0,0,-0,1.00647e+15,8.05184e+13
0.0925,0,0,-0,9.85845e+14,7.61308e+13
0.095,0,0,-0,1.00401e+15,7.70448e+13
0.0975,0,0,-0,1.01155e+15,8.40757e+13
0.1,0,0,0,8.91357e+14,7.47571e+13
