x,phi,rho,ef,ndi,nde
0,0,0,0,9.1487e+14,1.5333e+14
0.0025,0,0,-0,1.01977e+15,1.43157e+14
0.005,0,0,-0,9.99741e+14,1.43419e+14
0.0075,0,0,-0,1.00116e+15,1.41379e+14
0.01,0,0,-0,9.88987e+14,1.38206e+14
0.0125,0,0,-0,9.95659e+14,1.36403e+14
0.015,0,0,-0,1.02055e+15,1.35765e+14
0.0175,0,0,-0,1.02704e+15,1.28214e+14
0.02,0,0,-0,9.94615e+14,1.34634e+14
0.0225,0,0,-0,9.91285e+14,1.55425e+14
0.025,0,0,-0,9.92267e+14,1.43568e+14
0.0275,0,0,-0,1.01116e+15,1.39011e+14
0.03,0,0,-0,9.88731e+14,1.44005e+14
0.0325,0,0,-0,9.73268e+14,1.37996e+14
0.035,0,0,-0,9.70975e+14,1.40674e+14
0.0375,0,0,-0,9.86844e+14,1.45193e+14
0.04,0,0,-0,1.00807e+15,1.45537e+14
0.0425,0,0,-0,1.01786e+15,1.44713e+14
0.045,0,0,-0,9.96314e+14,1.44134e+14
0.0475,0,0,-0,1.01429e+15,1.56577e+14
0.05,0,0,-0,1.02531e+15,1.50789e+14
0.0525,0,0,-0,9.89505e+14,1.46463e+14
0.055,0,0,-0,1.00663e+15,1.47388e+14
0.0575,0,0,-0,9.97252e+14,1.46698e+14
0.06,0,0,-0,9.87656e+14,1.35679e+14
0.0625,0,0,-0,9.81314e+14,1.39478e+14
0.065,0,0,-0,1.00004e+15,1.43857e+14
0.0675,0,0,-0,9.77676e+14,1.62177e+14
0.07,0,0,-0,9.82752e+14,1.41571e+14
0.0725,0,0,-0,1.01386e+15,1.43588e+14
0.075,0,0,-0,9.90354e+14,1.39398e+14
0.0775,0,0,-0,1.03519e+15,1.41358e+14
0.08,0,0,-0,1.01047e+15,1.45636e+14
0.0825,0,0,-0,1.00934e+15,1.40132e+14
0.085,0,0,-0,9.71132e+14,1.40441e+14
0.0875,0,0,-0,9.9383e+14,1.38351e+14
0.09,0,0,-0,1.00637e+15,1.32954e+14
0.0925,0,0,-0,9.84795e+14,1.47825e+14
0.095,0,0,-0,1.0058e+15,1.52897e+14
0.0975,0,0,-0,1.0191e+15,1.46951e+14
0.1,0,0,0,9.43999e+14,1.45782e+14
